nFrame,time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
12339,497900,,,,,22,484738,500241,69
12340,497933,,,,,22,484738,500241,69
12341,497966,,,,,22,484738,500241,69
12342,497999,,,,,22,484738,500241,69
12343,498032,,,,,22,484738,500241,69
12344,498065,,,,,22,484738,500241,69
12345,498098,,,,,22,484738,500241,69
12346,498131,,,,,22,484738,500241,69
12347,498164,,,,,22,484738,500241,69
12348,498197,,,,,22,484738,500241,69
12349,498230,,,,,22,484738,500241,69
12350,498263,,,,,22,484738,500241,69
12351,498296,,,,,22,484738,500241,69
12352,498329,,,,,22,484738,500241,69
12353,498362,,,,,22,484738,500241,69
12354,498395,,,,,22,484738,500241,69
12355,498428,,,,,22,484738,500241,69
12356,498461,,,,,22,484738,500241,69
12357,498494,,,,,22,484738,500241,69
12358,498527,,,,,22,484738,500241,69
12359,498560,,,,,22,484738,500241,69
12360,498593,,,,,22,484738,500241,69
12361,498626,,,,,22,484738,500241,69
12362,498659,,,,,22,484738,500241,69
12363,498692,,,,,22,484738,500241,69
12364,498725,,,,,22,484738,500241,69
12365,498758,,,,,22,484738,500241,69
12366,498791,,,,,22,484738,500241,69
12367,498824,,,,,22,484738,500241,69
12368,498857,,,,,22,484738,500241,69
12369,498890,,,,,22,484738,500241,69
12370,498923,,,,,22,484738,500241,69
12371,498956,,,,,22,484738,500241,69
12372,498989,,,,,22,484738,500241,69
12373,499022,,,,,22,484738,500241,69
12374,499055,,,,,22,484738,500241,69
12375,499088,,,,,22,484738,500241,69
12376,499121,,,,,22,484738,500241,69
12377,499154,,,,,22,484738,500241,69
12378,499187,,,,,22,484738,500241,69
12379,499220,,,,,22,484738,500241,69
12380,499253,,,,,22,484738,500241,69
12381,499286,,,,,22,484738,500241,69
12382,499319,,,,,22,484738,500241,69
12383,499352,,,,,22,484738,500241,69
12384,499385,,,,,22,484738,500241,69
12385,499418,,,,,22,484738,500241,69
12386,499451,,,,,22,484738,500241,69
12387,499484,,,,,22,484738,500241,69
12388,499517,,,,,22,484738,500241,69
12389,499550,,,,,22,484738,500241,69
12390,499583,,,,,22,484738,500241,69
12391,499616,,,,,22,484738,500241,69
12392,499649,,,,,22,484738,500241,69
12393,499682,,,,,22,484738,500241,69
12394,499715,,,,,22,484738,500241,69
12395,499748,,,,,22,484738,500241,69
12396,499781,,,,,22,484738,500241,69
12397,499814,,,,,22,484738,500241,69
12398,499847,,,,,22,484738,500241,69
12399,499880,,,,,22,484738,500241,69
12400,499913,,,,,22,484738,500241,69
12401,499946,,,,,22,484738,500241,69
12402,499979,,,,,22,484738,500241,69
12403,500012,,,,,22,484738,500241,69
12404,500045,,,,,22,484738,500241,69
12405,500078,,,,,22,484738,500241,69
12406,500111,,,,,22,484738,500241,69
12407,500144,,,,,22,484738,500241,69
12408,500177,,,,,22,484738,500241,69
12409,500210,,,,,22,484738,500241,69
12410,500243,2933,500242,500275,not looking,23,500242,517411,37
12411,500276,2934,500276,500309,not looking,23,500242,517411,37
12412,500309,2934,500276,500309,not looking,23,500242,517411,37
12413,500342,2935,500310,500343,not looking,23,500242,517411,37
12414,500375,2936,500344,500377,right,23,500242,517411,37
12415,500408,2937,500378,500411,right,23,500242,517411,37
12416,500441,2938,500412,500445,right,23,500242,517411,37
12417,500474,2939,500446,500479,left,23,500242,517411,37
12418,500507,2940,500480,500513,left,23,500242,517411,37
12419,500540,2941,500514,500547,left,23,500242,517411,37
12420,500573,2943,500548,500581,left,23,500242,517411,37
12421,500606,2944,500582,500615,left,23,500242,517411,37
12422,500639,2945,500616,500649,left,23,500242,517411,37
12423,500672,2946,500650,500683,left,23,500242,517411,37
12424,500705,2947,500684,500717,left,23,500242,517411,37
12425,500738,2948,500718,500751,left,23,500242,517411,37
12426,500771,2949,500752,500785,left,23,500242,517411,37
12427,500804,2950,500786,500819,left,23,500242,517411,37
12428,500837,2951,500820,500853,left,23,500242,517411,37
12429,500870,2952,500854,500887,left,23,500242,517411,37
12430,500903,2953,500888,500921,not looking,23,500242,517411,37
12431,500936,2954,500922,500955,not looking,23,500242,517411,37
12432,500969,2955,500956,500989,left,23,500242,517411,37
12433,501002,2956,500990,501023,left,23,500242,517411,37
12434,501035,2957,501024,501057,left,23,500242,517411,37
12435,501068,2958,501058,501091,left,23,500242,517411,37
12436,501101,2959,501092,501125,left,23,500242,517411,37
12437,501134,2960,501126,501159,left,23,500242,517411,37
12438,501167,2961,501160,501193,left,23,500242,517411,37
12439,501200,2962,501194,501227,left,23,500242,517411,37
12440,501233,2963,501228,501261,left,23,500242,517411,37
12441,501266,2964,501262,501295,left,23,500242,517411,37
12442,501299,2965,501296,501329,left,23,500242,517411,37
12443,501332,2966,501330,501363,left,23,500242,517411,37
12444,501365,2967,501364,501397,not looking,23,500242,517411,37
12445,501398,2968,501398,501431,not looking,23,500242,517411,37
12446,501431,2968,501398,501431,not looking,23,500242,517411,37
12447,501464,2969,501432,501465,not looking,23,500242,517411,37
12448,501497,2970,501466,501499,left,23,500242,517411,37
12449,501530,2971,501500,501533,not looking,23,500242,517411,37
12450,501563,2972,501534,501567,not looking,23,500242,517411,37
12451,501596,2973,501568,501601,not looking,23,500242,517411,37
12452,501629,2974,501602,501635,not looking,23,500242,517411,37
12453,501662,2975,501636,501669,not looking,23,500242,517411,37
12454,501695,2976,501670,501703,not looking,23,500242,517411,37
12455,501728,2977,501704,501737,not looking,23,500242,517411,37
12456,501761,2978,501738,501771,not looking,23,500242,517411,37
12457,501794,2979,501772,501805,not looking,23,500242,517411,37
12458,501827,2980,501806,501839,not looking,23,500242,517411,37
12459,501860,2981,501840,501873,not looking,23,500242,517411,37
12460,501893,2982,501874,501907,not looking,23,500242,517411,37
12461,501926,2983,501908,501941,not looking,23,500242,517411,37
12462,501959,2984,501942,501975,not looking,23,500242,517411,37
12463,501992,2985,501976,502009,not looking,23,500242,517411,37
12464,502025,2986,502010,502043,not looking,23,500242,517411,37
12465,502058,2987,502044,502077,not looking,23,500242,517411,37
12466,502091,2988,502078,502111,not looking,23,500242,517411,37
12467,502124,2989,502112,502145,not looking,23,500242,517411,37
12468,502157,2990,502146,502179,not looking,23,500242,517411,37
12469,502190,2991,502180,502213,left,23,500242,517411,37
12470,502223,2992,502214,502247,left,23,500242,517411,37
12471,502256,2993,502248,502281,left,23,500242,517411,37
12472,502289,2994,502282,502315,left,23,500242,517411,37
12473,502322,2995,502316,502349,left,23,500242,517411,37
12474,502355,2996,502350,502383,left,23,500242,517411,37
12475,502388,2997,502384,502417,left,23,500242,517411,37
12476,502421,2998,502418,502451,left,23,500242,517411,37
12477,502454,2999,502452,502485,left,23,500242,517411,37
12478,502487,3000,502486,502519,left,23,500242,517411,37
12479,502520,3001,502520,502553,left,23,500242,517411,37
12480,502553,3001,502520,502553,left,23,500242,517411,37
12481,502586,3002,502554,502587,left,23,500242,517411,37
12482,502619,3003,502588,502621,left,23,500242,517411,37
12483,502652,3004,502622,502655,left,23,500242,517411,37
12484,502685,3005,502656,502689,left,23,500242,517411,37
12485,502718,3006,502690,502723,left,23,500242,517411,37
12486,502751,3007,502724,502757,left,23,500242,517411,37
12487,502784,3008,502758,502791,left,23,500242,517411,37
12488,502817,3009,502792,502825,left,23,500242,517411,37
12489,502850,3010,502826,502859,left,23,500242,517411,37
12490,502883,3011,502860,502893,left,23,500242,517411,37
12491,502916,3012,502894,502927,left,23,500242,517411,37
12492,502949,3013,502928,502961,left,23,500242,517411,37
12493,502982,3014,502962,502995,left,23,500242,517411,37
12494,503015,3015,502996,503029,left,23,500242,517411,37
12495,503048,3016,503030,503063,left,23,500242,517411,37
12496,503081,3017,503064,503097,left,23,500242,517411,37
12497,503114,3018,503098,503131,left,23,500242,517411,37
12498,503147,3019,503132,503165,left,23,500242,517411,37
12499,503180,3020,503166,503199,left,23,500242,517411,37
12500,503213,3021,503200,503233,left,23,500242,517411,37
12501,503246,3022,503234,503267,left,23,500242,517411,37
12502,503279,3023,503268,503301,left,23,500242,517411,37
12503,503312,3024,503302,503335,left,23,500242,517411,37
12504,503345,3025,503336,503369,left,23,500242,517411,37
12505,503378,3026,503370,503403,left,23,500242,517411,37
12506,503411,3027,503404,503437,left,23,500242,517411,37
12507,503444,3028,503438,503471,left,23,500242,517411,37
12508,503477,3029,503472,503505,left,23,500242,517411,37
12509,503510,3030,503506,503539,left,23,500242,517411,37
12510,503543,3031,503540,503573,not looking,23,500242,517411,37
12511,503576,3032,503574,503607,not looking,23,500242,517411,37
12512,503609,3033,503608,503641,not looking,23,500242,517411,37
12513,503642,3034,503642,503675,not looking,23,500242,517411,37
12514,503675,3034,503642,503675,not looking,23,500242,517411,37
12515,503708,3035,503676,503709,not looking,23,500242,517411,37
12516,503741,3036,503710,503743,not looking,23,500242,517411,37
12517,503774,3037,503744,503777,not looking,23,500242,517411,37
12518,503807,3038,503778,503811,not looking,23,500242,517411,37
12519,503840,3039,503812,503845,not looking,23,500242,517411,37
12520,503873,3040,503846,503879,not looking,23,500242,517411,37
12521,503906,3041,503880,503913,not looking,23,500242,517411,37
12522,503939,3042,503914,503947,not looking,23,500242,517411,37
12523,503972,3043,503948,503981,not looking,23,500242,517411,37
12524,504005,3044,503982,504015,not looking,23,500242,517411,37
12525,504038,3045,504016,504049,not looking,23,500242,517411,37
12526,504071,3046,504050,504083,not looking,23,500242,517411,37
12527,504104,3047,504084,504117,not looking,23,500242,517411,37
12528,504137,3048,504118,504151,not looking,23,500242,517411,37
12529,504170,3049,504152,504185,not looking,23,500242,517411,37
12530,504203,3050,504186,504219,not looking,23,500242,517411,37
12531,504236,3051,504220,504253,not looking,23,500242,517411,37
12532,504269,3052,504254,504287,not looking,23,500242,517411,37
12533,504302,3053,504288,504321,not looking,23,500242,517411,37
12534,504335,3054,504322,504355,not looking,23,500242,517411,37
12535,504368,3055,504356,504389,not looking,23,500242,517411,37
12536,504401,3056,504390,504423,not looking,23,500242,517411,37
12537,504434,3057,504424,504457,not looking,23,500242,517411,37
12538,504467,3058,504458,504491,not looking,23,500242,517411,37
12539,504500,3059,504492,504525,not looking,23,500242,517411,37
12540,504533,3060,504526,504559,not looking,23,500242,517411,37
12541,504566,3061,504560,504593,not looking,23,500242,517411,37
12542,504599,3062,504594,504627,not looking,23,500242,517411,37
12543,504632,3063,504628,504661,not looking,23,500242,517411,37
12544,504665,3064,504662,504695,not looking,23,500242,517411,37
12545,504698,3065,504696,504729,not looking,23,500242,517411,37
12546,504731,3066,504730,504763,not looking,23,500242,517411,37
12547,504764,,,,,23,500242,517411,37
12548,504797,,,,,23,500242,517411,37
12549,504830,,,,,23,500242,517411,37
12550,504863,,,,,23,500242,517411,37
12551,504896,,,,,23,500242,517411,37
12552,504929,,,,,23,500242,517411,37
12553,504962,,,,,23,500242,517411,37
12554,504995,,,,,23,500242,517411,37
12555,505028,,,,,23,500242,517411,37
12556,505061,,,,,23,500242,517411,37
12557,505094,,,,,23,500242,517411,37
12558,505127,,,,,23,500242,517411,37
12559,505160,,,,,23,500242,517411,37
12560,505193,,,,,23,500242,517411,37
12561,505226,,,,,23,500242,517411,37
12562,505259,,,,,23,500242,517411,37
12563,505292,,,,,23,500242,517411,37
12564,505325,,,,,23,500242,517411,37
12565,505358,,,,,23,500242,517411,37
12566,505391,,,,,23,500242,517411,37
12567,505424,,,,,23,500242,517411,37
12568,505457,,,,,23,500242,517411,37
12569,505490,,,,,23,500242,517411,37
12570,505523,,,,,23,500242,517411,37
12571,505556,,,,,23,500242,517411,37
12572,505589,,,,,23,500242,517411,37
12573,505622,,,,,23,500242,517411,37
12574,505655,,,,,23,500242,517411,37
12575,505688,,,,,23,500242,517411,37
12576,505721,,,,,23,500242,517411,37
12577,505754,,,,,23,500242,517411,37
12578,505787,,,,,23,500242,517411,37
12579,505820,,,,,23,500242,517411,37
12580,505853,,,,,23,500242,517411,37
12581,505886,,,,,23,500242,517411,37
12582,505919,,,,,23,500242,517411,37
12583,505952,,,,,23,500242,517411,37
12584,505985,,,,,23,500242,517411,37
12585,506018,,,,,23,500242,517411,37
12586,506051,,,,,23,500242,517411,37
12587,506084,,,,,23,500242,517411,37
12588,506117,,,,,23,500242,517411,37
12589,506150,,,,,23,500242,517411,37
12590,506183,,,,,23,500242,517411,37
12591,506216,,,,,23,500242,517411,37
12592,506249,,,,,23,500242,517411,37
12593,506282,,,,,23,500242,517411,37
12594,506315,,,,,23,500242,517411,37
12595,506348,,,,,23,500242,517411,37
12596,506381,,,,,23,500242,517411,37
12597,506414,,,,,23,500242,517411,37
12598,506447,,,,,23,500242,517411,37
12599,506480,,,,,23,500242,517411,37
12600,506513,,,,,23,500242,517411,37
12601,506546,,,,,23,500242,517411,37
12602,506579,,,,,23,500242,517411,37
12603,506612,,,,,23,500242,517411,37
12604,506645,,,,,23,500242,517411,37
12605,506678,,,,,23,500242,517411,37
12606,506711,,,,,23,500242,517411,37
12607,506744,,,,,23,500242,517411,37
12608,506777,,,,,23,500242,517411,37
12609,506810,,,,,23,500242,517411,37
12610,506843,,,,,23,500242,517411,37
12611,506876,,,,,23,500242,517411,37
12612,506909,,,,,23,500242,517411,37
12613,506942,,,,,23,500242,517411,37
12614,506975,,,,,23,500242,517411,37
12615,507008,,,,,23,500242,517411,37
12616,507041,,,,,23,500242,517411,37
12617,507074,,,,,23,500242,517411,37
12618,507107,,,,,23,500242,517411,37
12619,507140,,,,,23,500242,517411,37
12620,507173,,,,,23,500242,517411,37
12621,507206,,,,,23,500242,517411,37
12622,507239,,,,,23,500242,517411,37
12623,507272,,,,,23,500242,517411,37
12624,507305,,,,,23,500242,517411,37
12625,507338,,,,,23,500242,517411,37
12626,507371,,,,,23,500242,517411,37
12627,507404,,,,,23,500242,517411,37
12628,507437,,,,,23,500242,517411,37
12629,507470,,,,,23,500242,517411,37
12630,507503,,,,,23,500242,517411,37
12631,507536,,,,,23,500242,517411,37
12632,507569,,,,,23,500242,517411,37
12633,507602,,,,,23,500242,517411,37
12634,507635,,,,,23,500242,517411,37
12635,507668,,,,,23,500242,517411,37
12636,507701,,,,,23,500242,517411,37
12637,507734,,,,,23,500242,517411,37
12638,507767,,,,,23,500242,517411,37
12639,507800,,,,,23,500242,517411,37
12640,507833,,,,,23,500242,517411,37
12641,507866,,,,,23,500242,517411,37
12642,507899,,,,,23,500242,517411,37
12643,507932,,,,,23,500242,517411,37
12644,507965,,,,,23,500242,517411,37
12645,507998,,,,,23,500242,517411,37
12646,508031,,,,,23,500242,517411,37
12647,508064,,,,,23,500242,517411,37
12648,508097,,,,,23,500242,517411,37
12649,508130,,,,,23,500242,517411,37
12650,508163,,,,,23,500242,517411,37
12651,508196,,,,,23,500242,517411,37
12652,508229,,,,,23,500242,517411,37
12653,508262,,,,,23,500242,517411,37
12654,508295,,,,,23,500242,517411,37
12655,508328,,,,,23,500242,517411,37
12656,508361,,,,,23,500242,517411,37
12657,508394,,,,,23,500242,517411,37
12658,508427,,,,,23,500242,517411,37
12659,508460,,,,,23,500242,517411,37
12660,508493,,,,,23,500242,517411,37
12661,508526,,,,,23,500242,517411,37
12662,508559,,,,,23,500242,517411,37
