"","X","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration","word_onset","word_offset","word","Adjusted_Word_Onset","Adjusted_Word_Offset","Label_Position","Individual_Gaze_Durations","Adjusted_Gaze_Start","Adjusted_Gaze_End"
"1819",1819,457956,1764,457946,457979,"not looking",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1326,1359
"1820",1820,457989,1765,457980,458013,"left",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1360,1393
"1821",1821,458022,1766,458014,458047,"right",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1394,1427
"1822",1822,458055,1767,458048,458081,"not looking",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1428,1461
"1823",1823,458088,1768,458082,458115,"not looking",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1462,1495
"1824",1824,458121,1769,458116,458149,"not looking",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1496,1529
"1825",1825,458154,1770,458150,458183,"not looking",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1530,1563
"1826",1826,458187,1771,458184,458217,"not looking",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1564,1597
"1827",1827,458220,1772,458218,458251,"not looking",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1598,1631
"1828",1828,458253,1773,458252,458285,"not looking",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1632,1665
"1829",1829,458286,1774,458286,458319,"not looking",14,456620,461074,629,4454,457843,458288,"six",1223,1668,1445.5,33,1666,1699
"1830",1830,458319,1774,458286,458319,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1666,1699
"1831",1831,458352,1775,458320,458353,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1700,1733
"1832",1832,458385,1776,458354,458387,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1734,1767
"1833",1833,458418,1777,458388,458421,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1768,1801
"1834",1834,458451,1778,458422,458455,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1802,1835
"1835",1835,458484,1779,458456,458489,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1836,1869
"1836",1836,458517,1780,458490,458523,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1870,1903
"1837",1837,458550,1781,458524,458557,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1904,1937
"1838",1838,458583,1782,458558,458591,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1938,1971
"1839",1839,458616,1783,458592,458625,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,1972,2005
"1840",1840,458649,1784,458626,458659,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,2006,2039
"1841",1841,458682,1785,458660,458693,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,2040,2073
"1842",1842,458715,1786,458694,458727,"not looking",14,456620,461074,629,4454,458289,458745,"hundred",1669,2125,1897,33,2074,2107
"1843",1843,458748,1787,458728,458761,"not looking",14,456620,461074,629,4454,458745,458959,"and",2125,2339,2232,33,2108,2141
"1844",1844,458781,1788,458762,458795,"not looking",14,456620,461074,629,4454,458745,458959,"and",2125,2339,2232,33,2142,2175
"1845",1845,458814,1789,458796,458829,"not looking",14,456620,461074,629,4454,458745,458959,"and",2125,2339,2232,33,2176,2209
"1846",1846,458847,1790,458830,458863,"not looking",14,456620,461074,629,4454,458745,458959,"and",2125,2339,2232,33,2210,2243
"1847",1847,458880,1791,458864,458897,"not looking",14,456620,461074,629,4454,458745,458959,"and",2125,2339,2232,33,2244,2277
"1848",1848,458913,1792,458898,458931,"not looking",14,456620,461074,629,4454,458745,458959,"and",2125,2339,2232,33,2278,2311
"1849",1849,458946,1793,458932,458965,"not looking",14,456620,461074,629,4454,458745,458959,"and",2125,2339,2232,33,2312,2345
"1850",1850,458979,1794,458966,458999,"not looking",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2346,2379
"1851",1851,459012,1795,459000,459033,"not looking",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2380,2413
"1852",1852,459045,1796,459034,459067,"left",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2414,2447
"1853",1853,459078,1797,459068,459101,"left",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2448,2481
"1854",1854,459111,1798,459102,459135,"left",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2482,2515
"1855",1855,459144,1799,459136,459169,"left",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2516,2549
"1856",1856,459177,1800,459170,459203,"right",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2550,2583
"1857",1857,459210,1801,459204,459237,"right",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2584,2617
"1858",1858,459243,1802,459238,459271,"right",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2618,2651
"1859",1859,459276,1803,459272,459305,"inbetween",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2652,2685
"1860",1860,459309,1804,459306,459339,"middle",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2686,2719
"1861",1861,459342,1805,459340,459373,"middle",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2720,2753
"1862",1862,459375,1806,459374,459407,"middle",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2754,2787
"1863",1863,459408,1807,459408,459441,"middle",14,456620,461074,629,4454,458959,459427,"twenty",2339,2807,2573,33,2788,2821
"1864",1864,459441,1807,459408,459441,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,2788,2821
"1865",1865,459474,1808,459442,459475,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,2822,2855
"1866",1866,459507,1809,459476,459509,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,2856,2889
"1867",1867,459540,1810,459510,459543,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,2890,2923
"1868",1868,459573,1811,459544,459577,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,2924,2957
"1869",1869,459606,1812,459578,459611,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,2958,2991
"1870",1870,459639,1813,459612,459645,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,2992,3025
"1871",1871,459672,1814,459646,459679,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,3026,3059
"1872",1872,459705,1815,459680,459713,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,3060,3093
"1873",1873,459738,1816,459714,459747,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,3094,3127
"1874",1874,459771,1817,459748,459781,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,3128,3161
"1875",1875,459804,1818,459782,459815,"middle",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,3162,3195
"1876",1876,459837,1819,459816,459849,"not looking",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,3196,3229
"1877",1877,459870,1820,459850,459883,"not looking",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,3230,3263
"1878",1878,459903,1821,459884,459917,"not looking",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,3264,3297
"1879",1879,459936,1822,459918,459951,"not looking",14,456620,461074,629,4454,459427,459949,"nine",2807,3329,3068,33,3298,3331
"1880",1880,459969,1823,459952,459985,"not looking",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3332,3365
"1881",1881,460002,1824,459986,460019,"not looking",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3366,3399
"1882",1882,460035,1825,460020,460053,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3400,3433
"1883",1883,460068,1826,460054,460087,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3434,3467
"1884",1884,460101,1827,460088,460121,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3468,3501
"1885",1885,460134,1828,460122,460155,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3502,3535
"1886",1886,460167,1829,460156,460189,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3536,3569
"1887",1887,460200,1830,460190,460223,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3570,3603
"1888",1888,460233,1831,460224,460257,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3604,3637
"1889",1889,460266,1832,460258,460291,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3638,3671
"1890",1890,460299,1833,460292,460325,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3672,3705
"1891",1891,460332,1834,460326,460359,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3706,3739
"1892",1892,460365,1835,460360,460393,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3740,3773
"1893",1893,460398,1836,460394,460427,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3774,3807
"1894",1894,460431,1837,460428,460461,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3808,3841
"1895",1895,460464,1838,460462,460495,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3842,3875
"1896",1896,460497,1839,460496,460529,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3876,3909
"1897",1897,460530,1840,460530,460563,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3910,3943
"1898",1898,460563,1840,460530,460563,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3910,3943
"1899",1899,460596,1841,460564,460597,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3944,3977
"1900",1900,460629,1842,460598,460631,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,3978,4011
"1901",1901,460662,1843,460632,460665,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4012,4045
"1902",1902,460695,1844,460666,460699,"inbetween",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4046,4079
"1903",1903,460728,1845,460700,460733,"inbetween",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4080,4113
"1904",1904,460761,1846,460734,460767,"inbetween",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4114,4147
"1905",1905,460794,1847,460768,460801,"inbetween",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4148,4181
"1906",1906,460827,1848,460802,460835,"inbetween",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4182,4215
"1907",1907,460860,1849,460836,460869,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4216,4249
"1908",1908,460893,1850,460870,460903,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4250,4283
"1909",1909,460926,1851,460904,460937,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4284,4317
"1910",1910,460959,1852,460938,460971,"inbetween",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4318,4351
"1911",1911,460992,1853,460972,461005,"inbetween",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4352,4385
"1912",1912,461025,1854,461006,461039,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4386,4419
"1913",1913,461058,1855,461040,461073,"middle",14,456620,461074,629,4454,NA,NA,NA,NA,NA,NA,33,4420,4453
"1914",1914,472773,1856,472770,472803,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,0,33
"1915",1915,472806,1857,472804,472837,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,34,67
"1916",1916,472839,1858,472838,472871,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,68,101
"1917",1917,472872,1859,472872,472905,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,102,135
"1918",1918,472905,1859,472872,472905,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,102,135
"1919",1919,472938,1860,472906,472939,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,136,169
"1920",1920,472971,1861,472940,472973,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,170,203
"1921",1921,473004,1862,472974,473007,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,204,237
"1922",1922,473037,1863,473008,473041,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,238,271
"1923",1923,473070,1864,473042,473075,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,272,305
"1924",1924,473103,1865,473076,473109,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,306,339
"1925",1925,473136,1866,473110,473143,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,340,373
"1926",1926,473169,1867,473144,473177,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,374,407
"1927",1927,473202,1868,473178,473211,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,408,441
"1928",1928,473235,1869,473212,473245,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,442,475
"1929",1929,473268,1870,473246,473279,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,476,509
"1930",1930,473301,1871,473280,473313,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,510,543
"1931",1931,473334,1872,473314,473347,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,544,577
"1932",1932,473367,1873,473348,473381,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,578,611
"1933",1933,473400,1874,473382,473415,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,612,645
"1934",1934,473433,1875,473416,473449,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,646,679
"1935",1935,473466,1876,473450,473483,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,680,713
"1936",1936,473499,1877,473484,473517,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,714,747
"1937",1937,473532,1878,473518,473551,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,748,781
"1938",1938,473565,1879,473552,473585,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,782,815
"1939",1939,473598,1880,473586,473619,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,816,849
"1940",1940,473631,1881,473620,473653,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,850,883
"1941",1941,473664,1882,473654,473687,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,884,917
"1942",1942,473697,1883,473688,473721,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,918,951
"1943",1943,473730,1884,473722,473755,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,952,985
"1944",1944,473763,1885,473756,473789,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,986,1019
"1945",1945,473796,1886,473790,473823,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,1020,1053
"1946",1946,473829,1887,473824,473857,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,1054,1087
"1947",1947,473862,1888,473858,473891,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,1088,1121
"1948",1948,473895,1889,473892,473925,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,1122,1155
"1949",1949,473928,1890,473926,473959,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,1156,1189
"1950",1950,473961,1891,473960,473993,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,1190,1223
"1951",1951,473994,1892,473994,474027,"not looking",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,1224,1257
"1952",1952,474027,1892,473994,474027,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1224,1257
"1953",1953,474060,1893,474028,474061,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1258,1291
"1954",1954,474093,1894,474062,474095,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1292,1325
"1955",1955,474126,1895,474096,474129,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1326,1359
"1956",1956,474159,1896,474130,474163,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1360,1393
"1957",1957,474192,1897,474164,474197,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1394,1427
"1958",1958,474225,1898,474198,474231,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1428,1461
"1959",1959,474258,1899,474232,474265,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1462,1495
"1960",1960,474291,1900,474266,474299,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1496,1529
"1961",1961,474324,1901,474300,474333,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1530,1563
"1962",1962,474357,1902,474334,474367,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1564,1597
"1963",1963,474390,1903,474368,474401,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1598,1631
"1964",1964,474423,1904,474402,474435,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1632,1665
"1965",1965,474456,1905,474436,474469,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1666,1699
"1966",1966,474489,1906,474470,474503,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1700,1733
"1967",1967,474522,1907,474504,474537,"not looking",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1734,1767
"1968",1968,474555,1908,474538,474571,"left",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1768,1801
"1969",1969,474588,1909,474572,474605,"left",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1802,1835
"1970",1970,474621,1910,474606,474639,"left",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1836,1869
"1971",1971,474654,1911,474640,474673,"left",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1870,1903
"1972",1972,474687,1912,474674,474707,"left",15,472770,477224,67,4454,473998,474694,"sixty",1228,1924,1576,33,1904,1937
"1973",1973,474720,1913,474708,474741,"left",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,1938,1971
"1974",1974,474753,1914,474742,474775,"left",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,1972,2005
"1975",1975,474786,1915,474776,474809,"left",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2006,2039
"1976",1976,474819,1916,474810,474843,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2040,2073
"1977",1977,474852,1917,474844,474911,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,67,2074,2141
"1978",1978,474885,1917,474844,474911,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,67,2074,2141
"1979",1979,474918,1918,474912,474945,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2142,2175
"1980",1980,474951,1919,474946,474979,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2176,2209
"1981",1981,474984,1920,474980,475013,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2210,2243
"1982",1982,475017,1921,475014,475047,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2244,2277
"1983",1983,475050,1922,475048,475081,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2278,2311
"1984",1984,475083,1923,475082,475115,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2312,2345
"1985",1985,475116,1924,475116,475149,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2346,2379
"1986",1986,475149,1924,475116,475149,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2346,2379
"1987",1987,475182,1925,475150,475183,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2380,2413
"1988",1988,475215,1926,475184,475217,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2414,2447
"1989",1989,475248,1927,475218,475251,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2448,2481
"1990",1990,475281,1928,475252,475285,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2482,2515
"1991",1991,475314,1929,475286,475319,"right",15,472770,477224,67,4454,474694,475325,"seven",1924,2555,2239.5,33,2516,2549
"1992",1992,475347,1930,475320,475353,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,2550,2583
"1993",1993,475380,1931,475354,475387,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,2584,2617
"1994",1994,475413,1932,475388,475421,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,2618,2651
"1995",1995,475446,1933,475422,475455,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,2652,2685
"1996",1996,475479,1934,475456,475489,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,2686,2719
"1997",1997,475512,1935,475490,475523,"left",15,472770,477224,67,4454,NA,NA,NA,NA,NA,NA,33,2720,2753
