time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
152343,561,152320,152353,not looking,5,151334,155856,36
152376,562,152354,152387,not looking,5,151334,155856,36
152409,563,152388,152421,not looking,5,151334,155856,36
152442,564,152422,152455,not looking,5,151334,155856,36
152475,565,152456,152489,not looking,5,151334,155856,36
152508,566,152490,152523,not looking,5,151334,155856,36
152541,567,152524,152557,not looking,5,151334,155856,36
152574,568,152558,152591,not looking,5,151334,155856,36
152607,569,152592,152625,not looking,5,151334,155856,36
152640,570,152626,152659,not looking,5,151334,155856,36
152673,571,152660,152693,not looking,5,151334,155856,36
152706,572,152694,152727,not looking,5,151334,155856,36
152739,573,152728,152761,not looking,5,151334,155856,36
152772,574,152762,152795,not looking,5,151334,155856,36
152805,575,152796,152829,not looking,5,151334,155856,36
152838,576,152830,152863,not looking,5,151334,155856,36
152871,577,152864,152897,not looking,5,151334,155856,36
152904,578,152898,152931,not looking,5,151334,155856,36
152937,579,152932,152965,not looking,5,151334,155856,36
152970,580,152966,152999,not looking,5,151334,155856,36
153003,581,153000,153033,not looking,5,151334,155856,36
153036,582,153034,153067,not looking,5,151334,155856,36
153069,583,153068,153101,left,5,151334,155856,36
153102,584,153102,153135,left,5,151334,155856,36
153135,584,153102,153135,left,5,151334,155856,36
153168,585,153136,153169,left,5,151334,155856,36
153201,586,153170,153203,left,5,151334,155856,36
153234,587,153204,153237,left,5,151334,155856,36
153267,588,153238,153271,left,5,151334,155856,36
153300,589,153272,153305,left,5,151334,155856,36
153333,590,153306,153339,left,5,151334,155856,36
153366,591,153340,153373,left,5,151334,155856,36
153399,592,153374,153407,left,5,151334,155856,36
153432,593,153408,153441,left,5,151334,155856,36
153465,594,153442,153475,left,5,151334,155856,36
153498,595,153476,153509,left,5,151334,155856,36
153531,596,153510,153543,left,5,151334,155856,36
153564,597,153544,153577,left,5,151334,155856,36
153597,598,153578,153611,left,5,151334,155856,36
153630,599,153612,153645,left,5,151334,155856,36
153663,600,153646,153679,left,5,151334,155856,36
153696,601,153680,153713,left,5,151334,155856,36
153729,602,153714,153747,left,5,151334,155856,36
153762,603,153748,153781,left,5,151334,155856,36
153795,604,153782,153815,left,5,151334,155856,36
153828,605,153816,153849,left,5,151334,155856,36
153861,606,153850,153883,left,5,151334,155856,36
153894,607,153884,153917,left,5,151334,155856,36
153927,608,153918,153951,left,5,151334,155856,36
153960,609,153952,153985,left,5,151334,155856,36
153993,610,153986,154019,left,5,151334,155856,36
154026,611,154020,154053,left,5,151334,155856,36
154059,612,154054,154087,left,5,151334,155856,36
154092,613,154088,154121,left,5,151334,155856,36
154125,614,154122,154155,left,5,151334,155856,36
154158,615,154156,154189,left,5,151334,155856,36
154191,616,154190,154223,left,5,151334,155856,36
154224,617,154224,154257,left,5,151334,155856,36
154257,617,154224,154257,left,5,151334,155856,36
154290,618,154258,154291,left,5,151334,155856,36
154323,619,154292,154325,left,5,151334,155856,36
154356,620,154326,154359,left,5,151334,155856,36
154389,621,154360,154393,left,5,151334,155856,36
154422,622,154394,154427,not looking,5,151334,155856,36
154455,623,154428,154461,not looking,5,151334,155856,36
154488,624,154462,154495,not looking,5,151334,155856,36
154521,625,154496,154529,not looking,5,151334,155856,36
154554,626,154530,154563,not looking,5,151334,155856,36
154587,627,154564,154597,not looking,5,151334,155856,36
154620,628,154598,154631,not looking,5,151334,155856,36
154653,629,154632,154665,not looking,5,151334,155856,36
154686,630,154666,154699,left,5,151334,155856,36
154719,631,154700,154733,left,5,151334,155856,36
154752,632,154734,154767,left,5,151334,155856,36
154785,633,154768,154801,left,5,151334,155856,36
154818,634,154802,154835,left,5,151334,155856,36
154851,635,154836,154869,left,5,151334,155856,36
154884,636,154870,154903,left,5,151334,155856,36
154917,637,154904,154937,left,5,151334,155856,36
154950,638,154938,154971,left,5,151334,155856,36
154983,639,154972,155005,left,5,151334,155856,36
155016,640,155006,155039,left,5,151334,155856,36
155049,641,155040,155073,left,5,151334,155856,36
155082,642,155074,155107,left,5,151334,155856,36
155115,643,155108,155141,left,5,151334,155856,36
155148,644,155142,155175,left,5,151334,155856,36
155181,645,155176,155209,left,5,151334,155856,36
155214,646,155210,155243,left,5,151334,155856,36
155247,647,155244,155277,left,5,151334,155856,36
155280,648,155278,155311,left,5,151334,155856,36
155313,649,155312,155345,left,5,151334,155856,36
155346,650,155346,155379,right,5,151334,155856,36
155379,650,155346,155379,right,5,151334,155856,36
155412,651,155380,155413,not looking,5,151334,155856,36
155445,652,155414,155447,not looking,5,151334,155856,36
155478,653,155448,155481,not looking,5,151334,155856,36
155511,654,155482,155515,not looking,5,151334,155856,36
155544,655,155516,155549,right,5,151334,155856,36
155577,656,155550,155583,not looking,5,151334,155856,36
155610,657,155584,155617,not looking,5,151334,155856,36
155643,658,155618,155651,not looking,5,151334,155856,36
155676,659,155652,155685,not looking,5,151334,155856,36
155709,660,155686,155719,not looking,5,151334,155856,36
155742,661,155720,155753,not looking,5,151334,155856,36
155775,662,155754,155787,not looking,5,151334,155856,36
155808,663,155788,155821,not looking,5,151334,155856,36
155841,664,155822,155855,not looking,5,151334,155856,36
176499,665,176494,176527,not looking,6,176494,181016,153
176532,666,176528,176561,not looking,6,176494,181016,153
176565,667,176562,176595,not looking,6,176494,181016,153
176598,668,176596,176629,not looking,6,176494,181016,153
176631,669,176630,176663,right,6,176494,181016,153
176664,670,176664,176697,inbetween,6,176494,181016,153
176697,670,176664,176697,inbetween,6,176494,181016,153
176730,671,176698,176731,middle,6,176494,181016,153
176763,672,176732,176765,middle,6,176494,181016,153
176796,673,176766,176799,middle,6,176494,181016,153
176829,674,176800,176833,inbetween,6,176494,181016,153
176862,675,176834,176867,left,6,176494,181016,153
176895,676,176868,176901,left,6,176494,181016,153
176928,677,176902,176935,left,6,176494,181016,153
176961,678,176936,176969,left,6,176494,181016,153
176994,679,176970,177003,not looking,6,176494,181016,153
177027,680,177004,177037,not looking,6,176494,181016,153
177060,681,177038,177071,not looking,6,176494,181016,153
177093,682,177072,177105,not looking,6,176494,181016,153
177126,683,177106,177139,not looking,6,176494,181016,153
177159,684,177140,177173,not looking,6,176494,181016,153
177192,685,177174,177207,not looking,6,176494,181016,153
177225,686,177208,177241,not looking,6,176494,181016,153
177258,687,177242,177275,not looking,6,176494,181016,153
177291,688,177276,177309,not looking,6,176494,181016,153
177324,689,177310,177343,not looking,6,176494,181016,153
177357,690,177344,177377,not looking,6,176494,181016,153
177390,691,177378,177411,not looking,6,176494,181016,153
177423,692,177412,177445,not looking,6,176494,181016,153
177456,693,177446,177479,not looking,6,176494,181016,153
177489,694,177480,177513,not looking,6,176494,181016,153
177522,695,177514,177547,not looking,6,176494,181016,153
177555,696,177548,177581,not looking,6,176494,181016,153
177588,697,177582,177615,not looking,6,176494,181016,153
177621,698,177616,177649,not looking,6,176494,181016,153
177654,699,177650,177683,not looking,6,176494,181016,153
177687,700,177684,177717,not looking,6,176494,181016,153
177720,701,177718,177751,not looking,6,176494,181016,153
177753,702,177752,177785,not looking,6,176494,181016,153
177786,703,177786,177819,not looking,6,176494,181016,153
177819,703,177786,177819,not looking,6,176494,181016,153
177852,704,177820,177853,not looking,6,176494,181016,153
177885,705,177854,177887,not looking,6,176494,181016,153
177918,706,177888,177921,not looking,6,176494,181016,153
177951,707,177922,177955,not looking,6,176494,181016,153
177984,708,177956,177989,not looking,6,176494,181016,153
178017,709,177990,178023,not looking,6,176494,181016,153
178050,710,178024,178057,not looking,6,176494,181016,153
178083,711,178058,178091,not looking,6,176494,181016,153
178116,712,178092,178125,not looking,6,176494,181016,153
178149,713,178126,178159,not looking,6,176494,181016,153
178182,714,178160,178193,not looking,6,176494,181016,153
178215,715,178194,178227,not looking,6,176494,181016,153
178248,716,178228,178261,not looking,6,176494,181016,153
178281,717,178262,178295,not looking,6,176494,181016,153
178314,718,178296,178329,not looking,6,176494,181016,153
178347,719,178330,178363,not looking,6,176494,181016,153
178380,720,178364,178397,not looking,6,176494,181016,153
178413,721,178398,178431,not looking,6,176494,181016,153
178446,722,178432,178465,not looking,6,176494,181016,153
178479,723,178466,178499,not looking,6,176494,181016,153
178512,724,178500,178533,not looking,6,176494,181016,153
178545,725,178534,178567,not looking,6,176494,181016,153
178578,726,178568,178601,not looking,6,176494,181016,153
178611,727,178602,178635,not looking,6,176494,181016,153
178644,728,178636,178669,middle,6,176494,181016,153
178677,729,178670,178703,middle,6,176494,181016,153
178710,730,178704,178737,middle,6,176494,181016,153
178743,731,178738,178771,middle,6,176494,181016,153
178776,732,178772,178805,middle,6,176494,181016,153
178809,733,178806,178839,middle,6,176494,181016,153
178842,734,178840,178873,middle,6,176494,181016,153
178875,735,178874,178907,middle,6,176494,181016,153
178908,736,178908,178941,middle,6,176494,181016,153
178941,736,178908,178941,middle,6,176494,181016,153
178974,737,178942,178975,middle,6,176494,181016,153
179007,738,178976,179009,middle,6,176494,181016,153
179040,739,179010,179043,not looking,6,176494,181016,153
179073,740,179044,179077,not looking,6,176494,181016,153
179106,741,179078,179111,not looking,6,176494,181016,153
179139,742,179112,179145,not looking,6,176494,181016,153
179172,743,179146,179179,not looking,6,176494,181016,153
179205,744,179180,179213,not looking,6,176494,181016,153
179238,745,179214,179247,not looking,6,176494,181016,153
179271,746,179248,179281,not looking,6,176494,181016,153
179304,747,179282,179315,not looking,6,176494,181016,153
179337,748,179316,179349,not looking,6,176494,181016,153
179370,749,179350,179383,not looking,6,176494,181016,153
179403,750,179384,179417,not looking,6,176494,181016,153
179436,751,179418,179451,not looking,6,176494,181016,153
179469,752,179452,179485,not looking,6,176494,181016,153
179502,753,179486,179519,not looking,6,176494,181016,153
179535,754,179520,179553,not looking,6,176494,181016,153
179568,755,179554,179587,not looking,6,176494,181016,153
179601,756,179588,179621,not looking,6,176494,181016,153
179634,757,179622,179655,not looking,6,176494,181016,153
179667,758,179656,179689,not looking,6,176494,181016,153
179700,759,179690,179723,not looking,6,176494,181016,153
179733,760,179724,179757,not looking,6,176494,181016,153
179766,761,179758,179791,not looking,6,176494,181016,153
179799,762,179792,179825,not looking,6,176494,181016,153
179832,763,179826,179859,not looking,6,176494,181016,153
179865,764,179860,179893,not looking,6,176494,181016,153
179898,765,179894,179927,not looking,6,176494,181016,153
179931,766,179928,179961,not looking,6,176494,181016,153
179964,767,179962,179995,not looking,6,176494,181016,153
179997,768,179996,180029,not looking,6,176494,181016,153
180030,769,180030,180063,not looking,6,176494,181016,153
180063,769,180030,180063,not looking,6,176494,181016,153
180096,770,180064,180097,not looking,6,176494,181016,153
180129,771,180098,180131,not looking,6,176494,181016,153
180162,772,180132,180165,not looking,6,176494,181016,153
180195,773,180166,180199,left,6,176494,181016,153
180228,774,180200,180233,left,6,176494,181016,153
180261,775,180234,180267,left,6,176494,181016,153
180294,776,180268,180301,not looking,6,176494,181016,153
180327,777,180302,180335,left,6,176494,181016,153
180360,778,180336,180369,left,6,176494,181016,153
180393,779,180370,180403,not looking,6,176494,181016,153
180426,780,180404,180437,not looking,6,176494,181016,153
180459,781,180438,180471,not looking,6,176494,181016,153
180492,782,180472,180505,not looking,6,176494,181016,153
180525,783,180506,180539,not looking,6,176494,181016,153
180558,784,180540,180573,not looking,6,176494,181016,153
180591,785,180574,180607,not looking,6,176494,181016,153
180624,786,180608,180641,not looking,6,176494,181016,153
180657,787,180642,180675,not looking,6,176494,181016,153
180690,788,180676,180709,not looking,6,176494,181016,153
180723,789,180710,180743,not looking,6,176494,181016,153
180756,790,180744,180777,not looking,6,176494,181016,153
180789,791,180778,180811,not looking,6,176494,181016,153
180822,792,180812,180845,not looking,6,176494,181016,153
180855,793,180846,180879,not looking,6,176494,181016,153
180888,794,180880,180913,not looking,6,176494,181016,153
180921,795,180914,180947,not looking,6,176494,181016,153
180954,796,180948,180981,not looking,6,176494,181016,153
180987,797,180982,181015,not looking,6,176494,181016,153
214581,798,214574,214607,not looking,7,214574,219096,69
214614,799,214608,214641,not looking,7,214574,219096,69
214647,800,214642,214675,not looking,7,214574,219096,69
214680,801,214676,214709,not looking,7,214574,219096,69
214713,802,214710,214743,not looking,7,214574,219096,69
214746,803,214744,214777,not looking,7,214574,219096,69
214779,804,214778,214811,not looking,7,214574,219096,69
214812,805,214812,214845,not looking,7,214574,219096,69
