framenum,time,Gaze_position_during_number_pres.ordinal,Gaze_position_during_number_pres.onset,Gaze_position_during_number_pres.offset,Gaze_position_during_number_pres.l/m/r/i/n,Trials.ordinal,Trials.onset,Trials.offset,Trials.number
10756,440550,2579,440550,440582,l,21,439263,443817,36
10757,440583,2580,440583,440615,l,21,439263,443817,36
10758,440616,2581,440616,440648,l,21,439263,443817,36
10759,440649,2582,440649,440681,l,21,439263,443817,36
10760,440682,2583,440682,440714,l,21,439263,443817,36
10761,440715,2584,440715,440747,l,21,439263,443817,36
10762,440748,2585,440748,440780,l,21,439263,443817,36
10763,440781,2586,440781,440813,l,21,439263,443817,36
10764,440814,2587,440814,440846,l,21,439263,443817,36
10765,440847,2588,440847,440879,l,21,439263,443817,36
10766,440880,2589,440880,440912,l,21,439263,443817,36
10767,440913,2590,440913,440945,l,21,439263,443817,36
10768,440946,2591,440946,440978,l,21,439263,443817,36
10769,440979,2592,440979,441011,l,21,439263,443817,36
10770,441012,2593,441012,441044,l,21,439263,443817,36
10771,441045,2594,441045,441077,l,21,439263,443817,36
10772,441078,2595,441078,441110,l,21,439263,443817,36
10773,441111,2596,441111,441143,l,21,439263,443817,36
10774,441144,2597,441144,441176,l,21,439263,443817,36
10775,441177,2598,441177,441209,l,21,439263,443817,36
10776,441210,2599,441210,441242,l,21,439263,443817,36
10777,441243,2600,441243,441275,l,21,439263,443817,36
10778,441276,2601,441276,441308,l,21,439263,443817,36
10779,441309,2602,441309,441341,l,21,439263,443817,36
10780,441342,2603,441342,441374,l,21,439263,443817,36
10781,441375,2604,441375,441407,n,21,439263,443817,36
10782,441408,2605,441408,441440,n,21,439263,443817,36
10783,441441,2606,441441,441473,n,21,439263,443817,36
10784,441474,2607,441474,441506,n,21,439263,443817,36
10785,441507,2608,441507,441539,n,21,439263,443817,36
10786,441540,2609,441540,441572,n,21,439263,443817,36
10787,441573,2610,441573,441605,n,21,439263,443817,36
10788,441606,2611,441606,441638,n,21,439263,443817,36
10789,441639,2612,441639,441671,n,21,439263,443817,36
10790,441672,2613,441672,441704,n,21,439263,443817,36
10791,441705,2614,441705,441737,n,21,439263,443817,36
10792,441738,2615,441738,441770,n,21,439263,443817,36
10793,441771,2616,441771,441803,n,21,439263,443817,36
10794,441804,2617,441804,441836,n,21,439263,443817,36
10795,441837,2618,441837,441869,n,21,439263,443817,36
10796,441870,2619,441870,441902,n,21,439263,443817,36
10797,441903,2620,441903,441935,n,21,439263,443817,36
10798,441936,2621,441936,441968,n,21,439263,443817,36
10799,441969,2622,441969,442001,n,21,439263,443817,36
10800,442002,2623,442002,442034,n,21,439263,443817,36
10801,442035,2624,442035,442067,n,21,439263,443817,36
10802,442068,2625,442068,442100,n,21,439263,443817,36
10803,442101,2626,442101,442133,n,21,439263,443817,36
10804,442134,2627,442134,442166,n,21,439263,443817,36
10805,442167,2628,442167,442199,n,21,439263,443817,36
10806,442200,2629,442200,442232,n,21,439263,443817,36
10807,442233,2630,442233,442265,n,21,439263,443817,36
10808,442266,2631,442266,442298,n,21,439263,443817,36
10809,442299,2632,442299,442331,n,21,439263,443817,36
10810,442332,2633,442332,442364,n,21,439263,443817,36
10811,442365,2634,442365,442397,n,21,439263,443817,36
10812,442398,2635,442398,442430,n,21,439263,443817,36
10813,442431,2636,442431,442463,n,21,439263,443817,36
10814,442464,2637,442464,442496,n,21,439263,443817,36
10815,442497,2638,442497,442529,l,21,439263,443817,36
10816,442530,2639,442530,442562,l,21,439263,443817,36
10817,442563,2640,442563,442595,l,21,439263,443817,36
10818,442596,2641,442596,442628,l,21,439263,443817,36
10819,442629,2642,442629,442661,l,21,439263,443817,36
10820,442662,2643,442662,442694,l,21,439263,443817,36
10821,442695,2644,442695,442727,l,21,439263,443817,36
10822,442728,2645,442728,442760,l,21,439263,443817,36
10823,442761,2646,442761,442793,l,21,439263,443817,36
10824,442794,2647,442794,442826,l,21,439263,443817,36
10825,442827,2648,442827,442859,l,21,439263,443817,36
10826,442860,2649,442860,442892,l,21,439263,443817,36
10827,442893,2650,442893,442925,l,21,439263,443817,36
10828,442926,2651,442926,442958,l,21,439263,443817,36
10829,442959,2652,442959,442991,l,21,439263,443817,36
10830,442992,2653,442992,443024,l,21,439263,443817,36
10831,443025,2654,443025,443057,l,21,439263,443817,36
10832,443058,2655,443058,443090,l,21,439263,443817,36
10833,443091,2656,443091,443123,l,21,439263,443817,36
10834,443124,2657,443124,443156,l,21,439263,443817,36
10835,443157,2658,443157,443189,l,21,439263,443817,36
10836,443190,2659,443190,443222,l,21,439263,443817,36
10837,443223,2660,443223,443255,l,21,439263,443817,36
10838,443256,2661,443256,443288,l,21,439263,443817,36
10839,443289,2662,443289,443321,l,21,439263,443817,36
10840,443322,2663,443322,443354,l,21,439263,443817,36
10841,443355,2664,443355,443387,l,21,439263,443817,36
10842,443388,2665,443388,443420,l,21,439263,443817,36
10843,443421,2666,443421,443453,l,21,439263,443817,36
10844,443454,2667,443454,443486,l,21,439263,443817,36
10845,443487,2668,443487,443519,l,21,439263,443817,36
10846,443520,2669,443520,443552,l,21,439263,443817,36
10847,443553,2670,443553,443585,l,21,439263,443817,36
10848,443586,2671,443586,443618,l,21,439263,443817,36
10849,443619,2672,443619,443651,l,21,439263,443817,36
10850,443652,2673,443652,443684,l,21,439263,443817,36
10851,443685,2674,443685,443717,l,21,439263,443817,36
10852,443718,2675,443718,443750,l,21,439263,443817,36
10853,443751,2676,443751,443783,l,21,439263,443817,36
10854,443784,2677,443784,443816,l,21,439263,443817,36
10855,443817,,,,,21,439263,443817,36
10856,443850,,,,,,,,
10857,443883,,,,,,,,
10858,443916,,,,,,,,
10859,443949,,,,,,,,
10860,443982,,,,,,,,
10861,444015,,,,,,,,
10862,444048,,,,,,,,
10863,444081,,,,,,,,
10864,444114,,,,,,,,
10865,444147,,,,,,,,
10866,444180,,,,,,,,
10867,444213,,,,,,,,
10868,444246,,,,,,,,
10869,444279,,,,,,,,
10870,444312,,,,,,,,
10871,444345,,,,,,,,
10872,444378,,,,,,,,
10873,444411,,,,,,,,
10874,444444,,,,,,,,
10875,444477,,,,,,,,
10876,444510,,,,,,,,
10877,444543,,,,,,,,
10878,444576,,,,,,,,
10879,444609,,,,,,,,
10880,444642,,,,,,,,
10881,444675,,,,,,,,
10882,444708,,,,,,,,
10883,444741,,,,,,,,
10884,444774,,,,,,,,
10885,444807,,,,,,,,
10886,444840,,,,,,,,
10887,444873,,,,,,,,
10888,444906,,,,,,,,
10889,444939,,,,,,,,
10890,444972,,,,,,,,
10891,445005,,,,,,,,
10892,445038,,,,,,,,
10893,445071,,,,,,,,
10894,445104,,,,,,,,
10895,445137,,,,,,,,
10896,445170,,,,,,,,
10897,445203,,,,,,,,
10898,445236,,,,,,,,
10899,445269,,,,,,,,
10900,445302,,,,,,,,
10901,445335,,,,,,,,
10902,445368,,,,,,,,
10903,445401,,,,,,,,
10904,445434,,,,,,,,
10905,445467,,,,,,,,
10906,445500,,,,,,,,
10907,445533,,,,,,,,
10908,445566,,,,,,,,
10909,445599,,,,,,,,
10910,445632,,,,,,,,
10911,445665,,,,,,,,
10912,445698,,,,,,,,
10913,445731,,,,,,,,
10914,445764,,,,,,,,
10915,445797,,,,,,,,
10916,445830,,,,,,,,
10917,445863,,,,,,,,
10918,445896,,,,,,,,
10919,445929,,,,,,,,
10920,445962,,,,,,,,
10921,445995,,,,,,,,
10922,446028,,,,,,,,
10923,446061,,,,,,,,
10924,446094,,,,,,,,
10925,446127,,,,,,,,
10926,446160,,,,,,,,
10927,446193,,,,,,,,
10928,446226,,,,,,,,
10929,446259,,,,,,,,
10930,446292,,,,,,,,
10931,446325,,,,,,,,
10932,446358,,,,,,,,
10933,446391,,,,,,,,
10934,446424,,,,,,,,
10935,446457,,,,,,,,
10936,446490,,,,,,,,
10937,446523,,,,,,,,
10938,446556,,,,,,,,
10939,446589,,,,,,,,
10940,446622,,,,,,,,
10941,446655,,,,,,,,
10942,446688,,,,,,,,
10943,446721,,,,,,,,
10944,446754,,,,,,,,
10945,446787,,,,,,,,
10946,446820,,,,,,,,
10947,446853,,,,,,,,
10948,446886,,,,,,,,
10949,446919,,,,,,,,
10950,446952,,,,,,,,
10951,446985,,,,,,,,
10952,447018,,,,,,,,
10953,447051,,,,,,,,
10954,447084,,,,,,,,
10955,447117,,,,,,,,
10956,447150,,,,,,,,
10957,447183,,,,,,,,
10958,447216,,,,,,,,
10959,447249,,,,,,,,
10960,447282,,,,,,,,
10961,447315,,,,,,,,
10962,447348,,,,,,,,
10963,447381,,,,,,,,
10964,447414,,,,,,,,
10965,447447,,,,,,,,
10966,447480,,,,,,,,
10967,447513,,,,,,,,
10968,447546,,,,,,,,
10969,447579,,,,,,,,
10970,447612,,,,,,,,
10971,447645,,,,,,,,
10972,447678,,,,,,,,
10973,447711,,,,,,,,
10974,447744,,,,,,,,
10975,447777,,,,,,,,
10976,447810,,,,,,,,
10977,447843,,,,,,,,
10978,447876,,,,,,,,
10979,447909,,,,,,,,
10980,447942,,,,,,,,
10981,447975,,,,,,,,
10982,448008,,,,,,,,
10983,448041,,,,,,,,
10984,448074,,,,,,,,
10985,448107,,,,,,,,
10986,448140,,,,,,,,
10987,448173,,,,,,,,
10988,448206,,,,,,,,
10989,448239,,,,,,,,
10990,448272,,,,,,,,
10991,448305,,,,,,,,
10992,448338,,,,,,,,
10993,448371,,,,,,,,
10994,448404,,,,,,,,
10995,448437,,,,,,,,
10996,448470,,,,,,,,
10997,448503,,,,,,,,
10998,448536,,,,,,,,
10999,448569,,,,,,,,
11000,448602,,,,,,,,
11001,448635,,,,,,,,
11002,448668,,,,,,,,
11003,448701,,,,,,,,
11004,448734,,,,,,,,
11005,448767,,,,,,,,
11006,448800,,,,,,,,
11007,448833,,,,,,,,
11008,448866,,,,,,,,
11009,448899,,,,,,,,
11010,448932,,,,,,,,
11011,448965,,,,,,,,
11012,448998,,,,,,,,
11013,449031,,,,,,,,
11014,449064,,,,,,,,
11015,449097,,,,,,,,
11016,449130,,,,,,,,
11017,449163,,,,,,,,
11018,449196,,,,,,,,
11019,449229,,,,,,,,
11020,449262,,,,,,,,
11021,449295,,,,,,,,
11022,449328,,,,,,,,
11023,449361,,,,,,,,
11024,449394,,,,,,,,
11025,449427,,,,,,,,
11026,449460,,,,,,,,
11027,449493,,,,,,,,
11028,449526,,,,,,,,
11029,449559,,,,,,,,
11030,449592,,,,,,,,
11031,449625,,,,,,,,
11032,449658,,,,,,,,
11033,449691,,,,,,,,
11034,449724,,,,,,,,
11035,449757,,,,,,,,
11036,449790,,,,,,,,
11037,449823,,,,,,,,
11038,449856,,,,,,,,
11039,449889,,,,,,,,
11040,449922,,,,,,,,
11041,449955,,,,,,,,
11042,449988,,,,,,,,
11043,450021,,,,,,,,
11044,450054,,,,,,,,
11045,450087,,,,,,,,
11046,450120,,,,,,,,
11047,450153,,,,,,,,
11048,450186,,,,,,,,
11049,450219,,,,,,,,
11050,450252,,,,,,,,
11051,450285,,,,,,,,
11052,450318,,,,,,,,
11053,450351,,,,,,,,
11054,450384,,,,,,,,
11055,450417,,,,,,,,
11056,450450,,,,,,,,
11057,450483,,,,,,,,
11058,450516,,,,,,,,
11059,450549,,,,,,,,
11060,450582,,,,,,,,
11061,450615,,,,,,,,
11062,450648,,,,,,,,
11063,450681,,,,,,,,
11064,450714,,,,,,,,
11065,450747,,,,,,,,
11066,450780,,,,,,,,
11067,450813,,,,,,,,
11068,450846,,,,,,,,
11069,450879,,,,,,,,
11070,450912,,,,,,,,
11071,450945,,,,,,,,
11072,450978,,,,,,,,
11073,451011,,,,,,,,
11074,451044,,,,,,,,
11075,451077,,,,,,,,
11076,451110,,,,,,,,
11077,451143,,,,,,,,
11078,451176,,,,,,,,
11079,451209,,,,,,,,
11080,451242,,,,,,,,
11081,451275,,,,,,,,
11082,451308,,,,,,,,
11083,451341,,,,,,,,
11084,451374,,,,,,,,
11085,451407,,,,,,,,
11086,451440,,,,,,,,
11087,451473,,,,,,,,
11088,451506,,,,,,,,
11089,451539,,,,,,,,
11090,451572,,,,,,,,
11091,451605,,,,,,,,
11092,451638,,,,,,,,
11093,451671,,,,,,,,
11094,451704,,,,,,,,
11095,451737,,,,,,,,
11096,451770,,,,,,,,
11097,451803,,,,,,,,
11098,451836,,,,,,,,
11099,451869,,,,,,,,
11100,451902,,,,,,,,
11101,451935,,,,,,,,
11102,451968,,,,,,,,
11103,452001,,,,,,,,
11104,452034,,,,,,,,
11105,452067,,,,,,,,
11106,452100,,,,,,,,
11107,452133,,,,,,,,
11108,452166,,,,,,,,
11109,452199,,,,,,,,
11110,452232,,,,,,,,
11111,452265,,,,,,,,
11112,452298,,,,,,,,
11113,452331,,,,,,,,
11114,452364,,,,,,,,
11115,452397,,,,,,,,
11116,452430,,,,,,,,
11117,452463,,,,,,,,
11118,452496,,,,,,,,
11119,452529,,,,,,,,
11120,452562,,,,,,,,
11121,452595,,,,,,,,
11122,452628,,,,,,,,
11123,452661,,,,,,,,
11124,452694,,,,,,,,
11125,452727,,,,,,,,
11126,452760,,,,,,,,
11127,452793,,,,,,,,
11128,452826,,,,,,,,
11129,452859,,,,,,,,
11130,452892,,,,,,,,
11131,452925,,,,,,,,
11132,452958,,,,,,,,
11133,452991,,,,,,,,
11134,453024,,,,,,,,
11135,453057,,,,,,,,
11136,453090,,,,,,,,
11137,453123,,,,,,,,
11138,453156,,,,,,,,
11139,453189,,,,,,,,
11140,453222,,,,,,,,
11141,453255,,,,,,,,
11142,453288,,,,,,,,
11143,453321,,,,,,,,
11144,453354,,,,,,,,
11145,453387,,,,,,,,
11146,453420,,,,,,,,
11147,453453,,,,,22,453453,458007,153
11148,453486,,,,,22,453453,458007,153
11149,453519,,,,,22,453453,458007,153
11150,453552,,,,,22,453453,458007,153
11151,453585,,,,,22,453453,458007,153
11152,453618,,,,,22,453453,458007,153
11153,453651,,,,,22,453453,458007,153
11154,453684,,,,,22,453453,458007,153
11155,453717,,,,,22,453453,458007,153
11156,453750,,,,,22,453453,458007,153
11157,453783,,,,,22,453453,458007,153
11158,453816,,,,,22,453453,458007,153
11159,453849,,,,,22,453453,458007,153
11160,453882,,,,,22,453453,458007,153
11161,453915,,,,,22,453453,458007,153
11162,453948,,,,,22,453453,458007,153
11163,453981,,,,,22,453453,458007,153
11164,454014,,,,,22,453453,458007,153
11165,454047,,,,,22,453453,458007,153
11166,454080,,,,,22,453453,458007,153
11167,454113,,,,,22,453453,458007,153
11168,454146,,,,,22,453453,458007,153
11169,454179,,,,,22,453453,458007,153
11170,454212,,,,,22,453453,458007,153
11171,454245,,,,,22,453453,458007,153
11172,454278,2678,454278,454310,m,22,453453,458007,153
11173,454311,2679,454311,454343,m,22,453453,458007,153
11174,454344,2680,454344,454376,m,22,453453,458007,153
11175,454377,2681,454377,454409,m,22,453453,458007,153
11176,454410,2682,454410,454442,l,22,453453,458007,153
11177,454443,2683,454443,454475,l,22,453453,458007,153
11178,454476,2684,454476,454508,l,22,453453,458007,153
11179,454509,2685,454509,454541,l,22,453453,458007,153
11180,454542,2686,454542,454574,l,22,453453,458007,153
11181,454575,2687,454575,454607,l,22,453453,458007,153
11182,454608,2688,454608,454640,l,22,453453,458007,153
11183,454641,2689,454641,454673,l,22,453453,458007,153
11184,454674,2690,454674,454706,l,22,453453,458007,153
11185,454707,2691,454707,454739,l,22,453453,458007,153
11186,454740,2692,454740,454772,l,22,453453,458007,153
11187,454773,2693,454773,454805,l,22,453453,458007,153
11188,454806,2694,454806,454838,l,22,453453,458007,153
11189,454839,2695,454839,454871,l,22,453453,458007,153
11190,454872,2696,454872,454904,l,22,453453,458007,153
11191,454905,2697,454905,454937,l,22,453453,458007,153
11192,454938,2698,454938,454970,l,22,453453,458007,153
11193,454971,2699,454971,455003,l,22,453453,458007,153
11194,455004,2700,455004,455036,l,22,453453,458007,153
11195,455037,2701,455037,455069,l,22,453453,458007,153
11196,455070,2702,455070,455102,l,22,453453,458007,153
11197,455103,2703,455103,455135,l,22,453453,458007,153
11198,455136,2704,455136,455168,l,22,453453,458007,153
11199,455169,2705,455169,455201,l,22,453453,458007,153
11200,455202,2706,455202,455234,l,22,453453,458007,153
11201,455235,2707,455235,455267,l,22,453453,458007,153
11202,455268,2708,455268,455300,l,22,453453,458007,153
11203,455301,2709,455301,455333,l,22,453453,458007,153
11204,455334,2710,455334,455366,l,22,453453,458007,153
11205,455367,2711,455367,455399,l,22,453453,458007,153
11206,455400,2712,455400,455432,l,22,453453,458007,153
11207,455433,2713,455433,455465,l,22,453453,458007,153
11208,455466,2714,455466,455498,l,22,453453,458007,153
11209,455499,2715,455499,455531,l,22,453453,458007,153
11210,455532,2716,455532,455564,l,22,453453,458007,153
11211,455565,2717,455565,455597,l,22,453453,458007,153
11212,455598,2718,455598,455630,l,22,453453,458007,153
11213,455631,2719,455631,455663,l,22,453453,458007,153
11214,455664,2720,455664,455696,l,22,453453,458007,153
11215,455697,2721,455697,455729,l,22,453453,458007,153
11216,455730,2722,455730,455762,l,22,453453,458007,153
11217,455763,2723,455763,455795,l,22,453453,458007,153
11218,455796,2724,455796,455861,l,22,453453,458007,153
11219,455829,2724,455796,455861,l,22,453453,458007,153
11220,455862,2725,455862,455894,l,22,453453,458007,153
11221,455895,2726,455895,455927,l,22,453453,458007,153
11222,455928,2727,455928,455960,l,22,453453,458007,153
11223,455961,2728,455961,455993,l,22,453453,458007,153
11224,455994,2729,455994,456026,l,22,453453,458007,153
11225,456027,2730,456027,456059,l,22,453453,458007,153
11226,456060,2731,456060,456092,l,22,453453,458007,153
11227,456093,2732,456093,456125,l,22,453453,458007,153
11228,456126,2733,456126,456158,l,22,453453,458007,153
11229,456159,2734,456159,456191,i,22,453453,458007,153
11230,456192,2735,456192,456224,l,22,453453,458007,153
11231,456225,2736,456225,456257,l,22,453453,458007,153
11232,456258,2737,456258,456290,l,22,453453,458007,153
11233,456291,2738,456291,456323,l,22,453453,458007,153
11234,456324,2739,456324,456356,l,22,453453,458007,153
11235,456357,2740,456357,456389,l,22,453453,458007,153
11236,456390,2741,456390,456422,l,22,453453,458007,153
11237,456423,2742,456423,456455,l,22,453453,458007,153
11238,456456,2743,456456,456488,l,22,453453,458007,153
11239,456489,2744,456489,456521,l,22,453453,458007,153
11240,456522,2745,456522,456554,l,22,453453,458007,153
11241,456555,2746,456555,456587,l,22,453453,458007,153
11242,456588,2747,456588,456620,l,22,453453,458007,153
11243,456621,2748,456621,456653,l,22,453453,458007,153
11244,456654,2749,456654,456686,l,22,453453,458007,153
11245,456687,2750,456687,456719,l,22,453453,458007,153
11246,456720,2751,456720,456752,l,22,453453,458007,153
11247,456753,2752,456753,456785,l,22,453453,458007,153
11248,456786,2753,456786,456818,l,22,453453,458007,153
11249,456819,2754,456819,456851,l,22,453453,458007,153
11250,456852,2755,456852,456884,l,22,453453,458007,153
11251,456885,2756,456885,456917,l,22,453453,458007,153
11252,456918,2757,456918,456950,l,22,453453,458007,153
11253,456951,2758,456951,456983,l,22,453453,458007,153
11254,456984,2759,456984,457016,l,22,453453,458007,153
11255,457017,2760,457017,457049,l,22,453453,458007,153
11256,457050,2761,457050,457082,l,22,453453,458007,153
11257,457083,2762,457083,457115,l,22,453453,458007,153
11258,457116,2763,457116,457148,l,22,453453,458007,153
11259,457149,2764,457149,457181,l,22,453453,458007,153
11260,457182,2765,457182,457214,l,22,453453,458007,153
11261,457215,2766,457215,457247,l,22,453453,458007,153
11262,457248,2767,457248,457280,l,22,453453,458007,153
11263,457281,2768,457281,457313,l,22,453453,458007,153
11264,457314,2769,457314,457346,l,22,453453,458007,153
11265,457347,2770,457347,457379,l,22,453453,458007,153
11266,457380,2771,457380,457412,l,22,453453,458007,153
11267,457413,2772,457413,457445,l,22,453453,458007,153
11268,457446,2773,457446,457478,l,22,453453,458007,153
11269,457479,2774,457479,457511,l,22,453453,458007,153
11270,457512,2775,457512,457544,l,22,453453,458007,153
11271,457545,2776,457545,457577,l,22,453453,458007,153
11272,457578,2777,457578,457610,l,22,453453,458007,153
11273,457611,2778,457611,457643,l,22,453453,458007,153
11274,457644,2779,457644,457676,l,22,453453,458007,153
11275,457677,2780,457677,457709,i,22,453453,458007,153
11276,457710,2781,457710,457742,i,22,453453,458007,153
11277,457743,2782,457743,457775,i,22,453453,458007,153
11278,457776,2783,457776,457808,i,22,453453,458007,153
11279,457809,2784,457809,457841,l,22,453453,458007,153
11280,457842,2785,457842,457874,l,22,453453,458007,153
11281,457875,2786,457875,457907,l,22,453453,458007,153
11282,457908,2787,457908,457940,l,22,453453,458007,153
11283,457941,2788,457941,457973,l,22,453453,458007,153
11284,457974,2789,457974,458006,l,22,453453,458007,153
11285,458007,,,,,22,453453,458007,153
11286,458040,,,,,,,,
11287,458073,,,,,,,,
11288,458106,,,,,,,,
11289,458139,,,,,,,,
11290,458172,,,,,,,,
11291,458205,,,,,,,,
11292,458238,,,,,,,,
11293,458271,,,,,,,,
11294,458304,,,,,,,,
11295,458337,,,,,,,,
11296,458370,,,,,,,,
11297,458403,,,,,,,,
11298,458436,,,,,,,,
11299,458469,,,,,,,,
11300,458502,,,,,,,,
11301,458535,,,,,,,,
11302,458568,,,,,,,,
11303,458601,,,,,,,,
11304,458634,,,,,,,,
11305,458667,,,,,,,,
11306,458700,,,,,,,,
11307,458733,,,,,,,,
11308,458766,,,,,,,,
11309,458799,,,,,,,,
11310,458832,,,,,,,,
11311,458865,,,,,,,,
11312,458898,,,,,,,,
11313,458931,,,,,,,,
11314,458964,,,,,,,,
11315,458997,,,,,,,,
11316,459030,,,,,,,,
11317,459063,,,,,,,,
11318,459096,,,,,,,,
11319,459129,,,,,,,,
11320,459162,,,,,,,,
11321,459195,,,,,,,,
11322,459228,,,,,,,,
11323,459261,,,,,,,,
11324,459294,,,,,,,,
11325,459327,,,,,,,,
11326,459360,,,,,,,,
11327,459393,,,,,,,,
11328,459426,,,,,,,,
11329,459459,,,,,,,,
11330,459492,,,,,,,,
11331,459525,,,,,,,,
11332,459558,,,,,,,,
11333,459591,,,,,,,,
11334,459624,,,,,,,,
11335,459657,,,,,,,,
11336,459690,,,,,,,,
11337,459723,,,,,,,,
11338,459756,,,,,,,,
11339,459789,,,,,,,,
11340,459822,,,,,,,,
11341,459855,,,,,,,,
11342,459888,,,,,,,,
11343,459921,,,,,,,,
11344,459954,,,,,,,,
11345,459987,,,,,,,,
11346,460020,,,,,,,,
11347,460053,,,,,,,,
11348,460086,,,,,,,,
11349,460119,,,,,,,,
