frameNumber,time,gazeOrdinal,pointGazeOnsetTime,pointGazeOffsetTime,AOI_lable,trialNumber,trialOnset,trialOffset,targetNumber,word,pointGazeDuration
1776,144210,455,144210,144242,left,4,140811,145365,24,NA,32
1777,144243,456,144243,144275,left,4,140811,145365,24,NA,32
1778,144276,457,144276,144308,left,4,140811,145365,24,NA,32
1779,144309,458,144309,144341,left,4,140811,145365,24,NA,32
1780,144342,459,144342,144374,left,4,140811,145365,24,NA,32
1781,144375,460,144375,144407,left,4,140811,145365,24,NA,32
1782,144408,461,144408,144440,left,4,140811,145365,24,NA,32
1783,144441,462,144441,144473,left,4,140811,145365,24,NA,32
1784,144474,463,144474,144506,left,4,140811,145365,24,NA,32
1785,144507,464,144507,144539,left,4,140811,145365,24,NA,32
1786,144540,465,144540,144572,left,4,140811,145365,24,NA,32
1787,144573,466,144573,144605,left,4,140811,145365,24,NA,32
1788,144606,467,144606,144638,left,4,140811,145365,24,NA,32
1789,144639,468,144639,144671,left,4,140811,145365,24,NA,32
1790,144672,469,144672,144704,left,4,140811,145365,24,NA,32
1791,144705,470,144705,144737,left,4,140811,145365,24,NA,32
1792,144738,471,144738,144770,left,4,140811,145365,24,NA,32
1793,144771,472,144771,144803,left,4,140811,145365,24,NA,32
1794,144804,473,144804,144836,left,4,140811,145365,24,NA,32
1795,144837,474,144837,144869,left,4,140811,145365,24,NA,32
1796,144870,475,144870,144902,left,4,140811,145365,24,NA,32
1797,144903,476,144903,144935,left,4,140811,145365,24,NA,32
1798,144936,477,144936,144968,left,4,140811,145365,24,NA,32
1799,144969,478,144969,145001,left,4,140811,145365,24,NA,32
1800,145002,479,145002,145034,left,4,140811,145365,24,NA,32
1801,145035,480,145035,145067,left,4,140811,145365,24,NA,32
1802,145068,481,145068,145100,left,4,140811,145365,24,NA,32
1803,145101,482,145101,145133,left,4,140811,145365,24,NA,32
1804,145134,483,145134,145166,left,4,140811,145365,24,NA,32
1805,145167,484,145167,145199,left,4,140811,145365,24,NA,32
1806,145200,485,145200,145232,left,4,140811,145365,24,NA,32
1807,145233,486,145233,145265,left,4,140811,145365,24,NA,32
1808,145266,487,145266,145298,left,4,140811,145365,24,NA,32
1809,145299,488,145299,145331,left,4,140811,145365,24,NA,32
2203,158301,489,158301,158333,left,5,158070,162657,629,NA,32
2204,158334,490,158334,158366,left,5,158070,162657,629,NA,32
2205,158367,491,158367,158399,left,5,158070,162657,629,NA,32
2206,158400,492,158400,158432,left,5,158070,162657,629,NA,32
2207,158433,493,158433,158465,left,5,158070,162657,629,NA,32
2208,158466,494,158466,158498,left,5,158070,162657,629,NA,32
2209,158499,495,158499,158531,left,5,158070,162657,629,NA,32
2210,158532,496,158532,158564,left,5,158070,162657,629,NA,32
2211,158565,497,158565,158597,left,5,158070,162657,629,NA,32
2212,158598,498,158598,158630,left,5,158070,162657,629,NA,32
2213,158631,499,158631,158663,left,5,158070,162657,629,NA,32
2214,158664,500,158664,158696,middle,5,158070,162657,629,NA,32
2215,158697,501,158697,158729,middle,5,158070,162657,629,NA,32
2216,158730,502,158730,158762,middle,5,158070,162657,629,NA,32
2217,158763,503,158763,158795,middle,5,158070,162657,629,NA,32
2218,158796,504,158796,158828,middle,5,158070,162657,629,NA,32
2219,158829,505,158829,158861,middle,5,158070,162657,629,NA,32
2220,158862,506,158862,158894,middle,5,158070,162657,629,NA,32
2221,158895,507,158895,158927,middle,5,158070,162657,629,NA,32
2222,158928,508,158928,158960,left,5,158070,162657,629,NA,32
2223,158961,509,158961,158993,left,5,158070,162657,629,NA,32
2224,158994,510,158994,159026,left,5,158070,162657,629,NA,32
2225,159027,511,159027,159059,left,5,158070,162657,629,NA,32
2226,159060,512,159060,159092,left,5,158070,162657,629,NA,32
2227,159093,513,159093,159125,left,5,158070,162657,629,NA,32
2228,159126,514,159126,159158,left,5,158070,162657,629,NA,32
2229,159159,515,159159,159191,left,5,158070,162657,629,NA,32
2230,159192,516,159192,159224,left,5,158070,162657,629,NA,32
2231,159225,517,159225,159257,left,5,158070,162657,629,NA,32
2232,159258,518,159258,159290,left,5,158070,162657,629,NA,32
2233,159291,519,159291,159323,left,5,158070,162657,629,NA,32
2234,159324,520,159324,159356,left,5,158070,162657,629,NA,32
2235,159357,521,159357,159389,left,5,158070,162657,629,NA,32
2236,159390,522,159390,159422,left,5,158070,162657,629,NA,32
2237,159423,523,159423,159455,left,5,158070,162657,629,Look,32
2238,159456,524,159456,159488,left,5,158070,162657,629,Look,32
2239,159489,525,159489,159521,left,5,158070,162657,629,Look,32
2240,159522,526,159522,159554,left,5,158070,162657,629,Look,32
2241,159555,527,159555,159587,left,5,158070,162657,629,Look,32
2242,159588,528,159588,159620,left,5,158070,162657,629,Look,32
2243,159621,529,159621,159653,left,5,158070,162657,629,Look,32
2244,159654,530,159654,159686,left,5,158070,162657,629,Look,32
2245,159687,531,159687,159719,left,5,158070,162657,629,Look,32
2246,159720,532,159720,159752,left,5,158070,162657,629,Look,32
2247,159753,533,159753,159785,middle,5,158070,162657,629,Look,32
2248,159786,534,159786,159818,middle,5,158070,162657,629,Look,32
2249,159819,534,159819,159851,middle,5,158070,162657,629,Look,32
2250,159852,535,159852,159884,middle,5,158070,162657,629,Look,32
2251,159885,536,159885,159917,middle,5,158070,162657,629,Look,32
2252,159918,537,159918,159950,middle,5,158070,162657,629,NA,32
2253,159951,538,159951,159983,middle,5,158070,162657,629,NA,32
2254,159984,539,159984,160016,middle,5,158070,162657,629,NA,32
2255,160017,540,160017,160049,middle,5,158070,162657,629,NA,32
2256,160050,541,160050,160082,middle,5,158070,162657,629,NA,32
2257,160083,542,160083,160115,middle,5,158070,162657,629,NA,32
2258,160116,543,160116,160148,inBetween,5,158070,162657,629,NA,32
2259,160149,544,160149,160181,left,5,158070,162657,629,NA,32
2260,160182,545,160182,160214,left,5,158070,162657,629,NA,32
2261,160215,546,160215,160247,left,5,158070,162657,629,here,32
2262,160248,547,160248,160280,left,5,158070,162657,629,here,32
2263,160281,548,160281,160313,left,5,158070,162657,629,here,32
2264,160314,549,160314,160346,left,5,158070,162657,629,here,32
2265,160347,550,160347,160379,left,5,158070,162657,629,here,32
2266,160380,551,160380,160412,left,5,158070,162657,629,here,32
2267,160413,552,160413,160445,left,5,158070,162657,629,here,32
2268,160446,553,160446,160478,left,5,158070,162657,629,here,32
2269,160479,554,160479,160511,left,5,158070,162657,629,is,32
2270,160512,555,160512,160544,left,5,158070,162657,629,is,32
2271,160545,556,160545,160577,left,5,158070,162657,629,is,32
2272,160578,557,160578,160610,left,5,158070,162657,629,a,32
2273,160611,558,160611,160643,left,5,158070,162657,629,a,32
2274,160644,559,160644,160676,left,5,158070,162657,629,a,32
2275,160677,560,160677,160709,left,5,158070,162657,629,NA,32
2276,160710,561,160710,160742,left,5,158070,162657,629,NA,32
2277,160743,562,160743,160775,left,5,158070,162657,629,number,32
2278,160776,563,160776,160808,left,5,158070,162657,629,number,32
2279,160809,564,160809,160841,inBetween,5,158070,162657,629,number,32
2280,160842,565,160842,160874,middle,5,158070,162657,629,number,32
2281,160875,566,160875,160907,middle,5,158070,162657,629,number,32
2282,160908,567,160908,160940,middle,5,158070,162657,629,number,32
2283,160941,568,160941,160973,middle,5,158070,162657,629,number,32
2284,160974,569,160974,161006,middle,5,158070,162657,629,number,32
2285,161007,570,161007,161039,middle,5,158070,162657,629,number,32
2286,161040,571,161040,161072,middle,5,158070,162657,629,number,32
2287,161073,572,161073,161105,left,5,158070,162657,629,number,32
2288,161106,573,161106,161138,left,5,158070,162657,629,number,32
2289,161139,574,161139,161171,left,5,158070,162657,629,number,32
2290,161172,575,161172,161204,left,5,158070,162657,629,number,32
2291,161205,576,161205,161237,left,5,158070,162657,629,NA,32
2292,161238,577,161238,161270,left,5,158070,162657,629,NA,32
2293,161271,578,161271,161303,left,5,158070,162657,629,NA,32
2294,161304,579,161304,161336,left,5,158070,162657,629,NA,32
2295,161337,580,161337,161369,left,5,158070,162657,629,NA,32
2296,161370,581,161370,161402,left,5,158070,162657,629,NA,32
2297,161403,582,161403,161435,left,5,158070,162657,629,NA,32
2298,161436,583,161436,161468,left,5,158070,162657,629,NA,32
2299,161469,584,161469,161501,left,5,158070,162657,629,NA,32
2300,161502,585,161502,161534,left,5,158070,162657,629,NA,32
2301,161535,586,161535,161567,left,5,158070,162657,629,NA,32
2302,161568,587,161568,161600,left,5,158070,162657,629,NA,32
2303,161601,588,161601,161633,left,5,158070,162657,629,NA,32
2304,161634,589,161634,161666,left,5,158070,162657,629,NA,32
2305,161667,590,161667,161699,left,5,158070,162657,629,NA,32
2306,161700,591,161700,161732,left,5,158070,162657,629,NA,32
2307,161733,592,161733,161765,left,5,158070,162657,629,NA,32
2308,161766,593,161766,161798,left,5,158070,162657,629,NA,32
2309,161799,594,161799,161831,left,5,158070,162657,629,NA,32
2310,161832,595,161832,161864,left,5,158070,162657,629,NA,32
2311,161865,596,161865,161897,left,5,158070,162657,629,NA,32
2312,161898,597,161898,161930,middle,5,158070,162657,629,NA,32
2313,161931,598,161931,161963,middle,5,158070,162657,629,NA,32
2314,161964,599,161964,161996,middle,5,158070,162657,629,NA,32
2315,161997,600,161997,162029,middle,5,158070,162657,629,NA,32
2316,162030,601,162030,162062,middle,5,158070,162657,629,NA,32
2317,162063,602,162063,162095,middle,5,158070,162657,629,NA,32
2318,162096,603,162096,162128,middle,5,158070,162657,629,NA,32
2319,162129,604,162129,162161,middle,5,158070,162657,629,NA,32
2320,162162,605,162162,162194,left,5,158070,162657,629,NA,32
2321,162195,606,162195,162227,left,5,158070,162657,629,NA,32
2322,162228,607,162228,162260,left,5,158070,162657,629,NA,32
2323,162261,608,162261,162293,left,5,158070,162657,629,NA,32
2324,162294,609,162294,162326,left,5,158070,162657,629,NA,32
2325,162327,610,162327,162359,left,5,158070,162657,629,NA,32
2326,162360,611,162360,162392,left,5,158070,162657,629,NA,32
2327,162393,612,162393,162425,left,5,158070,162657,629,NA,32
2328,162426,613,162426,162458,left,5,158070,162657,629,NA,32
2329,162459,614,162459,162491,left,5,158070,162657,629,NA,32
2330,162492,615,162492,162524,left,5,158070,162657,629,NA,32
2331,162525,616,162525,162557,left,5,158070,162657,629,NA,32
2332,162558,617,162558,162590,left,5,158070,162657,629,NA,32
2333,162591,618,162591,162623,left,5,158070,162657,629,NA,32
2671,173745,619,173745,173777,left,6,173547,178068,438,NA,32
2672,173778,620,173778,173810,left,6,173547,178068,438,NA,32
2673,173811,621,173811,173843,left,6,173547,178068,438,NA,32
2674,173844,622,173844,173876,left,6,173547,178068,438,NA,32
2675,173877,623,173877,173909,left,6,173547,178068,438,NA,32
2676,173910,624,173910,173942,left,6,173547,178068,438,NA,32
2677,173943,625,173943,173975,left,6,173547,178068,438,NA,32
2678,173976,626,173976,174008,left,6,173547,178068,438,NA,32
2679,174009,627,174009,174041,left,6,173547,178068,438,NA,32
2680,174042,628,174042,174074,left,6,173547,178068,438,NA,32
2681,174075,629,174075,174107,left,6,173547,178068,438,NA,32
2682,174108,630,174108,174140,left,6,173547,178068,438,NA,32
2683,174141,631,174141,174173,left,6,173547,178068,438,NA,32
2684,174174,632,174174,174206,left,6,173547,178068,438,NA,32
2685,174207,633,174207,174239,left,6,173547,178068,438,NA,32
2686,174240,634,174240,174272,left,6,173547,178068,438,NA,32
2687,174273,635,174273,174305,left,6,173547,178068,438,NA,32
2688,174306,636,174306,174338,left,6,173547,178068,438,NA,32
2689,174339,637,174339,174371,left,6,173547,178068,438,NA,32
2690,174372,638,174372,174404,left,6,173547,178068,438,NA,32
2691,174405,639,174405,174437,left,6,173547,178068,438,NA,32
2692,174438,640,174438,174470,left,6,173547,178068,438,NA,32
2693,174471,641,174471,174503,left,6,173547,178068,438,NA,32
2694,174504,642,174504,174536,left,6,173547,178068,438,NA,32
2695,174537,643,174537,174569,left,6,173547,178068,438,NA,32
2696,174570,644,174570,174602,left,6,173547,178068,438,NA,32
2697,174603,645,174603,174635,left,6,173547,178068,438,NA,32
2698,174636,646,174636,174668,left,6,173547,178068,438,NA,32
2699,174669,647,174669,174701,left,6,173547,178068,438,NA,32
2700,174702,648,174702,174734,left,6,173547,178068,438,NA,32
2701,174735,649,174735,174767,left,6,173547,178068,438,NA,32
2702,174768,650,174768,174800,left,6,173547,178068,438,NA,32
2703,174801,651,174801,174833,left,6,173547,178068,438,NA,32
2704,174834,652,174834,174866,left,6,173547,178068,438,NA,32
2705,174867,653,174867,174899,left,6,173547,178068,438,Look,32
2706,174900,654,174900,174932,left,6,173547,178068,438,Look,32
2707,174933,655,174933,174965,left,6,173547,178068,438,Look,32
2708,174966,656,174966,174998,left,6,173547,178068,438,Look,32
2709,174999,657,174999,175031,left,6,173547,178068,438,Look,32
2710,175032,658,175032,175064,left,6,173547,178068,438,Look,32
2711,175065,659,175065,175097,left,6,173547,178068,438,Look,32
2712,175098,660,175098,175130,left,6,173547,178068,438,Look,32
2713,175131,661,175131,175163,left,6,173547,178068,438,at,32
2714,175164,662,175164,175196,left,6,173547,178068,438,at,32
2715,175197,663,175197,175229,left,6,173547,178068,438,at,32
2716,175230,664,175230,175262,left,6,173547,178068,438,NA,32
2717,175263,665,175263,175295,left,6,173547,178068,438,NA,32
2718,175296,666,175296,175328,left,6,173547,178068,438,NA,32
2719,175329,667,175329,175361,middle,6,173547,178068,438,this,32
2720,175362,668,175362,175394,middle,6,173547,178068,438,this,32
2721,175395,669,175395,175427,middle,6,173547,178068,438,new,32
2722,175428,670,175428,175460,middle,6,173547,178068,438,new,32
2723,175461,671,175461,175493,middle,6,173547,178068,438,new,32
2724,175494,672,175494,175526,middle,6,173547,178068,438,new,32
2725,175527,673,175527,175559,middle,6,173547,178068,438,new,32
2726,175560,674,175560,175592,middle,6,173547,178068,438,new,32
2727,175593,675,175593,175625,middle,6,173547,178068,438,NA,32
2728,175626,676,175626,175658,middle,6,173547,178068,438,number,32
2729,175659,677,175659,175691,middle,6,173547,178068,438,number,32
2730,175692,678,175692,175724,left,6,173547,178068,438,number,32
2731,175725,679,175725,175757,left,6,173547,178068,438,number,32
2732,175758,680,175758,175790,left,6,173547,178068,438,number,32
2733,175791,681,175791,175823,left,6,173547,178068,438,number,32
2734,175824,682,175824,175856,left,6,173547,178068,438,number,32
2735,175857,683,175857,175889,left,6,173547,178068,438,number,32
2736,175890,684,175890,175922,left,6,173547,178068,438,number,32
2737,175923,685,175923,175955,left,6,173547,178068,438,number,32
2738,175956,686,175956,175988,left,6,173547,178068,438,number,32
2739,175989,687,175989,176021,left,6,173547,178068,438,number,32
2740,176022,688,176022,176054,left,6,173547,178068,438,number,32
2741,176055,689,176055,176087,left,6,173547,178068,438,number,32
2742,176088,690,176088,176120,left,6,173547,178068,438,number,32
2743,176121,691,176121,176153,left,6,173547,178068,438,number,32
2744,176154,692,176154,176186,left,6,173547,178068,438,number,32
2745,176187,693,176187,176219,left,6,173547,178068,438,number,32
2746,176220,694,176220,176252,left,6,173547,178068,438,number,32
2747,176253,695,176253,176285,left,6,173547,178068,438,number,32
2748,176286,696,176286,176318,left,6,173547,178068,438,NA,32
2749,176319,697,176319,176351,left,6,173547,178068,438,NA,32
2750,176352,698,176352,176384,left,6,173547,178068,438,NA,32
2751,176385,699,176385,176417,left,6,173547,178068,438,NA,32
2752,176418,700,176418,176450,left,6,173547,178068,438,NA,32
2753,176451,701,176451,176483,left,6,173547,178068,438,NA,32
2754,176484,702,176484,176516,left,6,173547,178068,438,NA,32
2755,176517,703,176517,176549,left,6,173547,178068,438,NA,32
2756,176550,704,176550,176582,left,6,173547,178068,438,NA,32
2757,176583,705,176583,176615,left,6,173547,178068,438,NA,32
2758,176616,706,176616,176648,left,6,173547,178068,438,NA,32
2759,176649,707,176649,176681,left,6,173547,178068,438,NA,32
2760,176682,708,176682,176714,left,6,173547,178068,438,NA,32
2761,176715,709,176715,176747,left,6,173547,178068,438,NA,32
2762,176748,710,176748,176780,left,6,173547,178068,438,NA,32
2763,176781,711,176781,176813,left,6,173547,178068,438,NA,32
2764,176814,712,176814,176846,left,6,173547,178068,438,NA,32
2765,176847,713,176847,176879,left,6,173547,178068,438,NA,32
2766,176880,714,176880,176912,left,6,173547,178068,438,NA,32
2767,176913,715,176913,176945,left,6,173547,178068,438,NA,32
2768,176946,716,176946,176978,left,6,173547,178068,438,NA,32
2769,176979,717,176979,177011,left,6,173547,178068,438,NA,32
2770,177012,718,177012,177044,left,6,173547,178068,438,NA,32
2771,177045,719,177045,177077,left,6,173547,178068,438,NA,32
2772,177078,720,177078,177110,left,6,173547,178068,438,NA,32
2773,177111,721,177111,177143,left,6,173547,178068,438,NA,32
2774,177144,722,177144,177176,left,6,173547,178068,438,NA,32
2775,177177,723,177177,177209,left,6,173547,178068,438,NA,32
2776,177210,724,177210,177242,left,6,173547,178068,438,NA,32
2777,177243,725,177243,177275,left,6,173547,178068,438,NA,32
2778,177276,726,177276,177308,left,6,173547,178068,438,NA,32
2779,177309,727,177309,177341,left,6,173547,178068,438,NA,32
2780,177342,728,177342,177374,left,6,173547,178068,438,NA,32
2781,177375,729,177375,177407,inBetween,6,173547,178068,438,NA,32
