"","X","framenum","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration","word_onset","word_offset","word","Adjusted_Word_Onset","Adjusted_Word_Offset","Label_Position","Individual_Gaze_Durations","Adjusted_Gaze_Start","Adjusted_Gaze_End"
"793",793,3789,225304,767,225284,225317,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,374,407
"794",794,3790,225337,768,225318,225351,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,408,441
"795",795,3791,225370,769,225352,225385,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,442,475
"796",796,3792,225403,770,225386,225419,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,476,509
"797",797,3793,225436,771,225420,225453,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,510,543
"798",798,3794,225469,772,225454,225487,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,544,577
"799",799,3795,225502,773,225488,225521,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,578,611
"800",800,3796,225535,774,225522,225555,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,612,645
"801",801,3797,225568,775,225556,225589,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,646,679
"802",802,3798,225601,776,225590,225623,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,680,713
"803",803,3799,225634,777,225624,225657,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,714,747
"804",804,3800,225667,778,225658,225691,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,748,781
"805",805,3801,225700,779,225692,225725,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,782,815
"806",806,3802,225733,780,225726,225759,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,816,849
"807",807,3803,225766,781,225760,225793,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,850,883
"808",808,3804,225799,782,225794,225827,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,884,917
"809",809,3805,225832,783,225828,225861,"inbetween",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,918,951
"810",810,3806,225865,784,225862,225895,"inbetween",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,952,985
"811",811,3807,225898,785,225896,225929,"inbetween",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,986,1019
"812",812,3808,225931,786,225930,225963,"inbetween",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1020,1053
"813",813,3809,225964,787,225964,225997,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1054,1087
"814",814,3810,225997,787,225964,225997,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1054,1087
"815",815,3811,226030,788,225998,226031,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1088,1121
"816",816,3812,226063,789,226032,226065,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1122,1155
"817",817,3813,226096,790,226066,226099,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1156,1189
"818",818,3814,226129,791,226100,226133,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1190,1223
"819",819,3815,226162,792,226134,226167,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1224,1257
"820",820,3816,226195,793,226168,226201,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1258,1291
"821",821,3817,226228,794,226202,226235,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1292,1325
"822",822,3818,226261,795,226236,226269,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,1326,1359
"823",823,3819,226294,796,226270,226303,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1360,1393
"824",824,3820,226327,797,226304,226337,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1394,1427
"825",825,3821,226360,798,226338,226371,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1428,1461
"826",826,3822,226393,799,226372,226405,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1462,1495
"827",827,3823,226426,800,226406,226439,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1496,1529
"828",828,3824,226459,801,226440,226473,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1530,1563
"829",829,3825,226492,802,226474,226507,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1564,1597
"830",830,3826,226525,803,226508,226541,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1598,1631
"831",831,3827,226558,804,226542,226575,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1632,1665
"832",832,3828,226591,805,226576,226609,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1666,1699
"833",833,3829,226624,806,226610,226643,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1700,1733
"834",834,3830,226657,807,226644,226677,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1734,1767
"835",835,3831,226690,808,226678,226711,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1768,1801
"836",836,3832,226723,809,226712,226745,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1802,1835
"837",837,3833,226756,810,226746,226779,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1836,1869
"838",838,3834,226789,811,226780,226813,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1870,1903
"839",839,3835,226822,812,226814,226847,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1904,1937
"840",840,3836,226855,813,226848,226881,"not looking",7,224910,229432,48,4522,226263,226876,"fourty",1353,1966,1659.5,33,1938,1971
"841",841,3837,226888,814,226882,226915,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,1972,2005
"842",842,3838,226921,815,226916,226949,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2006,2039
"843",843,3839,226954,816,226950,226983,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2040,2073
"844",844,3840,226987,817,226984,227017,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2074,2107
"845",845,3841,227020,818,227018,227051,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2108,2141
"846",846,3842,227053,819,227052,227085,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2142,2175
"847",847,3843,227086,820,227086,227119,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2176,2209
"848",848,3844,227119,820,227086,227119,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2176,2209
"849",849,3845,227152,821,227120,227153,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2210,2243
"850",850,3846,227185,822,227154,227187,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2244,2277
"851",851,3847,227218,823,227188,227221,"not looking",7,224910,229432,48,4522,226876,227241,"eight",1966,2331,2148.5,33,2278,2311
"852",852,3848,227251,824,227222,227255,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2312,2345
"853",853,3849,227284,825,227256,227289,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2346,2379
"854",854,3850,227317,826,227290,227323,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2380,2413
"855",855,3851,227350,827,227324,227357,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2414,2447
"856",856,3852,227383,828,227358,227391,"not looking",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2448,2481
"857",857,3853,227416,829,227392,227425,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2482,2515
"858",858,3854,227449,830,227426,227459,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2516,2549
"859",859,3855,227482,831,227460,227493,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2550,2583
"860",860,3856,227515,832,227494,227527,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2584,2617
"861",861,3857,227548,833,227528,227561,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2618,2651
"862",862,3858,227581,834,227562,227595,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2652,2685
"863",863,3859,227614,835,227596,227629,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2686,2719
"864",864,3860,227647,836,227630,227663,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2720,2753
"865",865,3861,227680,837,227664,227697,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2754,2787
"866",866,3862,227713,838,227698,227731,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2788,2821
"867",867,3863,227746,839,227732,227765,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2822,2855
"868",868,3864,227779,840,227766,227799,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2856,2889
"869",869,3865,227812,841,227800,227833,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2890,2923
"870",870,3866,227845,842,227834,227867,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2924,2957
"871",871,3867,227878,843,227868,227901,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2958,2991
"872",872,3868,227911,844,227902,227935,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,2992,3025
"873",873,3869,227944,845,227936,227969,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,3026,3059
"874",874,3870,227977,846,227970,228003,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,3060,3093
"875",875,3871,228010,847,228004,228037,"right",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,3094,3127
"876",876,3872,228043,848,228038,228071,"inbetween",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,3128,3161
"877",877,3873,228076,849,228072,228105,"inbetween",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,3162,3195
"878",878,3874,228109,850,228106,228139,"inbetween",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,3196,3229
"879",879,3875,228142,851,228140,228173,"inbetween",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,3230,3263
"880",880,3876,228175,852,228174,228207,"inbetween",7,224910,229432,48,4522,NA,NA,NA,NA,NA,NA,33,3264,3297
