"","nFrame","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration"
"7683",8359,366560,NA,NA,NA,"",17,348466,367335,438,18869
"7684",8360,366593,NA,NA,NA,"",17,348466,367335,438,18869
"7685",8361,366626,NA,NA,NA,"",17,348466,367335,438,18869
"7686",8362,366659,NA,NA,NA,"",17,348466,367335,438,18869
"7687",8363,366692,NA,NA,NA,"",17,348466,367335,438,18869
"7688",8364,366725,NA,NA,NA,"",17,348466,367335,438,18869
"7689",8365,366758,NA,NA,NA,"",17,348466,367335,438,18869
"7690",8366,366791,NA,NA,NA,"",17,348466,367335,438,18869
"7691",8367,366824,NA,NA,NA,"",17,348466,367335,438,18869
"7692",8368,366857,NA,NA,NA,"",17,348466,367335,438,18869
"7693",8369,366890,NA,NA,NA,"",17,348466,367335,438,18869
"7694",8370,366923,NA,NA,NA,"",17,348466,367335,438,18869
"7695",8371,366956,NA,NA,NA,"",17,348466,367335,438,18869
"7696",8372,366989,NA,NA,NA,"",17,348466,367335,438,18869
"7697",8373,367022,NA,NA,NA,"",17,348466,367335,438,18869
"7698",8374,367055,NA,NA,NA,"",17,348466,367335,438,18869
"7699",8375,367088,NA,NA,NA,"",17,348466,367335,438,18869
"7700",8376,367121,NA,NA,NA,"",17,348466,367335,438,18869
"7701",8377,367154,NA,NA,NA,"",17,348466,367335,438,18869
"7702",8378,367187,NA,NA,NA,"",17,348466,367335,438,18869
"7703",8379,367220,NA,NA,NA,"",17,348466,367335,438,18869
"7704",8380,367253,NA,NA,NA,"",17,348466,367335,438,18869
"7705",8381,367286,NA,NA,NA,"",17,348466,367335,438,18869
"7706",8382,367319,NA,NA,NA,"",17,348466,367335,438,18869
"7707",8383,367352,NA,NA,NA,"",18,367336,415173,941,47837
"7708",8384,367385,2264,367370,367403,"not looking",18,367336,415173,941,47837
"7709",8385,367418,2265,367404,367437,"not looking",18,367336,415173,941,47837
"7710",8386,367451,2266,367438,367471,"not looking",18,367336,415173,941,47837
"7711",8387,367484,2267,367472,367505,"not looking",18,367336,415173,941,47837
"7712",8388,367517,2268,367506,367539,"not looking",18,367336,415173,941,47837
"7713",8389,367550,2269,367540,367573,"not looking",18,367336,415173,941,47837
"7714",8390,367583,2270,367574,367607,"not looking",18,367336,415173,941,47837
"7715",8391,367616,2271,367608,367641,"not looking",18,367336,415173,941,47837
"7716",8392,367649,2272,367642,367675,"not looking",18,367336,415173,941,47837
"7717",8393,367682,2273,367676,367709,"not looking",18,367336,415173,941,47837
"7718",8394,367715,2274,367710,367743,"not looking",18,367336,415173,941,47837
"7719",8395,367748,2275,367744,367777,"not looking",18,367336,415173,941,47837
"7720",8396,367781,2276,367778,367811,"not looking",18,367336,415173,941,47837
"7721",8397,367814,2277,367812,367845,"not looking",18,367336,415173,941,47837
"7722",8398,367847,2278,367846,367879,"not looking",18,367336,415173,941,47837
"7723",8399,367880,2279,367880,367913,"not looking",18,367336,415173,941,47837
"7724",8400,367913,2279,367880,367913,"not looking",18,367336,415173,941,47837
"7725",8401,367946,2280,367914,367947,"not looking",18,367336,415173,941,47837
"7726",8402,367979,2281,367948,367981,"middle",18,367336,415173,941,47837
"7727",8403,368012,2282,367982,368015,"left",18,367336,415173,941,47837
"7728",8404,368045,2283,368016,368049,"left",18,367336,415173,941,47837
"7729",8405,368078,2284,368050,368083,"left",18,367336,415173,941,47837
"7730",8406,368111,2285,368084,368117,"left",18,367336,415173,941,47837
"7731",8407,368144,2286,368118,368151,"left",18,367336,415173,941,47837
"7732",8408,368177,2287,368152,368185,"left",18,367336,415173,941,47837
"7733",8409,368210,2288,368186,368219,"left",18,367336,415173,941,47837
"7734",8410,368243,2289,368220,368253,"left",18,367336,415173,941,47837
"7735",8411,368276,2290,368254,368287,"middle",18,367336,415173,941,47837
"7736",8412,368309,2291,368288,368321,"middle",18,367336,415173,941,47837
"7737",8413,368342,2292,368322,368355,"middle",18,367336,415173,941,47837
"7738",8414,368375,2293,368356,368389,"middle",18,367336,415173,941,47837
"7739",8415,368408,2294,368390,368423,"left",18,367336,415173,941,47837
"7740",8416,368441,2295,368424,368457,"left",18,367336,415173,941,47837
"7741",8417,368474,2296,368458,368491,"left",18,367336,415173,941,47837
"7742",8418,368507,2297,368492,368525,"left",18,367336,415173,941,47837
"7743",8419,368540,2298,368526,368559,"left",18,367336,415173,941,47837
"7744",8420,368573,2299,368560,368593,"right",18,367336,415173,941,47837
"7745",8421,368606,2300,368594,368627,"right",18,367336,415173,941,47837
"7746",8422,368639,2301,368628,368661,"right",18,367336,415173,941,47837
"7747",8423,368672,2302,368662,368695,"right",18,367336,415173,941,47837
"7748",8424,368705,2303,368696,368729,"right",18,367336,415173,941,47837
"7749",8425,368738,2304,368730,368763,"right",18,367336,415173,941,47837
"7750",8426,368771,2305,368764,368797,"right",18,367336,415173,941,47837
"7751",8427,368804,2306,368798,368831,"right",18,367336,415173,941,47837
"7752",8428,368837,2307,368832,368865,"middle",18,367336,415173,941,47837
"7753",8429,368870,2308,368866,368899,"middle",18,367336,415173,941,47837
"7754",8430,368903,2309,368900,368933,"middle",18,367336,415173,941,47837
"7755",8431,368936,2310,368934,368967,"middle",18,367336,415173,941,47837
"7756",8432,368969,2311,368968,369001,"middle",18,367336,415173,941,47837
"7757",8433,369002,2312,369002,369035,"left",18,367336,415173,941,47837
"7758",8434,369035,2312,369002,369035,"left",18,367336,415173,941,47837
"7759",8435,369068,2313,369036,369069,"left",18,367336,415173,941,47837
"7760",8436,369101,2314,369070,369103,"left",18,367336,415173,941,47837
"7761",8437,369134,2315,369104,369137,"left",18,367336,415173,941,47837
"7762",8438,369167,2316,369138,369171,"left",18,367336,415173,941,47837
"7763",8439,369200,2317,369172,369205,"left",18,367336,415173,941,47837
"7764",8440,369233,2318,369206,369239,"left",18,367336,415173,941,47837
"7765",8441,369266,2319,369240,369273,"left",18,367336,415173,941,47837
"7766",8442,369299,2320,369274,369307,"left",18,367336,415173,941,47837
"7767",8443,369332,2321,369308,369341,"left",18,367336,415173,941,47837
"7768",8444,369365,2322,369342,369375,"left",18,367336,415173,941,47837
"7769",8445,369398,2323,369376,369409,"left",18,367336,415173,941,47837
"7770",8446,369431,2324,369410,369443,"left",18,367336,415173,941,47837
"7771",8447,369464,2325,369444,369477,"left",18,367336,415173,941,47837
"7772",8448,369497,2326,369478,369511,"left",18,367336,415173,941,47837
"7773",8449,369530,2327,369512,369545,"left",18,367336,415173,941,47837
"7774",8450,369563,2328,369546,369579,"left",18,367336,415173,941,47837
"7775",8451,369596,2329,369580,369613,"left",18,367336,415173,941,47837
"7776",8452,369629,2330,369614,369647,"left",18,367336,415173,941,47837
"7777",8453,369662,2331,369648,369681,"left",18,367336,415173,941,47837
"7778",8454,369695,2332,369682,369715,"left",18,367336,415173,941,47837
"7779",8455,369728,2333,369716,369749,"left",18,367336,415173,941,47837
"7780",8456,369761,2334,369750,369783,"left",18,367336,415173,941,47837
"7781",8457,369794,2335,369784,369817,"left",18,367336,415173,941,47837
"7782",8458,369827,2336,369818,369851,"left",18,367336,415173,941,47837
"7783",8459,369860,2337,369852,369885,"left",18,367336,415173,941,47837
"7784",8460,369893,2338,369886,369919,"middle",18,367336,415173,941,47837
"7785",8461,369926,2339,369920,369953,"middle",18,367336,415173,941,47837
"7786",8462,369959,2340,369954,369987,"middle",18,367336,415173,941,47837
"7787",8463,369992,2341,369988,370021,"left",18,367336,415173,941,47837
"7788",8464,370025,2342,370022,370055,"middle",18,367336,415173,941,47837
"7789",8465,370058,2343,370056,370089,"middle",18,367336,415173,941,47837
"7790",8466,370091,2344,370090,370123,"middle",18,367336,415173,941,47837
"7791",8467,370124,2345,370124,370157,"middle",18,367336,415173,941,47837
"7792",8468,370157,2345,370124,370157,"middle",18,367336,415173,941,47837
"7793",8469,370190,2346,370158,370191,"middle",18,367336,415173,941,47837
"7794",8470,370223,2347,370192,370225,"middle",18,367336,415173,941,47837
"7795",8471,370256,2348,370226,370259,"middle",18,367336,415173,941,47837
"7796",8472,370289,2349,370260,370293,"middle",18,367336,415173,941,47837
"7797",8473,370322,2350,370294,370327,"middle",18,367336,415173,941,47837
"7798",8474,370355,2351,370328,370361,"middle",18,367336,415173,941,47837
"7799",8475,370388,2352,370362,370395,"middle",18,367336,415173,941,47837
"7800",8476,370421,2353,370396,370429,"middle",18,367336,415173,941,47837
"7801",8477,370454,2354,370430,370463,"middle",18,367336,415173,941,47837
"7802",8478,370487,2355,370464,370497,"right",18,367336,415173,941,47837
"7803",8479,370520,2356,370498,370531,"right",18,367336,415173,941,47837
"7804",8480,370553,2357,370532,370565,"right",18,367336,415173,941,47837
"7805",8481,370586,2358,370566,370599,"right",18,367336,415173,941,47837
"7806",8482,370619,2359,370600,370633,"right",18,367336,415173,941,47837
"7807",8483,370652,2360,370634,370667,"right",18,367336,415173,941,47837
"7808",8484,370685,2361,370668,370701,"middle",18,367336,415173,941,47837
"7809",8485,370718,2362,370702,370735,"middle",18,367336,415173,941,47837
"7810",8486,370751,2363,370736,370769,"middle",18,367336,415173,941,47837
"7811",8487,370784,2364,370770,370803,"middle",18,367336,415173,941,47837
"7812",8488,370817,2365,370804,370837,"middle",18,367336,415173,941,47837
"7813",8489,370850,2366,370838,370871,"middle",18,367336,415173,941,47837
"7814",8490,370883,2367,370872,370905,"middle",18,367336,415173,941,47837
"7815",8491,370916,2368,370906,370939,"middle",18,367336,415173,941,47837
"7816",8492,370949,2369,370940,370973,"middle",18,367336,415173,941,47837
"7817",8493,370982,2370,370974,371007,"middle",18,367336,415173,941,47837
"7818",8494,371015,2371,371008,371041,"middle",18,367336,415173,941,47837
"7819",8495,371048,2372,371042,371075,"middle",18,367336,415173,941,47837
"7820",8496,371081,2373,371076,371109,"middle",18,367336,415173,941,47837
"7821",8497,371114,2374,371110,371143,"middle",18,367336,415173,941,47837
"7822",8498,371147,2375,371144,371177,"middle",18,367336,415173,941,47837
"7823",8499,371180,2376,371178,371211,"left",18,367336,415173,941,47837
"7824",8500,371213,2377,371212,371245,"left",18,367336,415173,941,47837
"7825",8501,371246,2378,371246,371279,"middle",18,367336,415173,941,47837
"7826",8502,371279,2378,371246,371279,"middle",18,367336,415173,941,47837
"7827",8503,371312,2379,371280,371313,"middle",18,367336,415173,941,47837
"7828",8504,371345,2380,371314,371347,"left",18,367336,415173,941,47837
"7829",8505,371378,2381,371348,371381,"left",18,367336,415173,941,47837
"7830",8506,371411,2382,371382,371415,"left",18,367336,415173,941,47837
"7831",8507,371444,2383,371416,371449,"left",18,367336,415173,941,47837
"7832",8508,371477,2384,371450,371483,"left",18,367336,415173,941,47837
"7833",8509,371510,2385,371484,371517,"left",18,367336,415173,941,47837
"7834",8510,371543,2386,371518,371551,"left",18,367336,415173,941,47837
"7835",8511,371576,2387,371552,371585,"left",18,367336,415173,941,47837
"7836",8512,371609,2388,371586,371619,"left",18,367336,415173,941,47837
"7837",8513,371642,2389,371620,371653,"left",18,367336,415173,941,47837
"7838",8514,371675,2390,371654,371687,"left",18,367336,415173,941,47837
"7839",8515,371708,2391,371688,371721,"not looking",18,367336,415173,941,47837
"7840",8516,371741,2392,371722,371755,"not looking",18,367336,415173,941,47837
"7841",8517,371774,2393,371756,371789,"not looking",18,367336,415173,941,47837
"7842",8518,371807,2394,371790,371823,"not looking",18,367336,415173,941,47837
"7843",8519,371840,2395,371824,371857,"not looking",18,367336,415173,941,47837
"7844",8520,371873,NA,NA,NA,"",18,367336,415173,941,47837
"7845",8521,371906,NA,NA,NA,"",18,367336,415173,941,47837
"7846",8522,371939,NA,NA,NA,"",18,367336,415173,941,47837
"7847",8523,371972,NA,NA,NA,"",18,367336,415173,941,47837
"7848",8524,372005,NA,NA,NA,"",18,367336,415173,941,47837
"7849",8525,372038,NA,NA,NA,"",18,367336,415173,941,47837
"7850",8526,372071,NA,NA,NA,"",18,367336,415173,941,47837
"7851",8527,372104,NA,NA,NA,"",18,367336,415173,941,47837
"7852",8528,372137,NA,NA,NA,"",18,367336,415173,941,47837
"7853",8529,372170,NA,NA,NA,"",18,367336,415173,941,47837
"7854",8530,372203,NA,NA,NA,"",18,367336,415173,941,47837
"7855",8531,372236,NA,NA,NA,"",18,367336,415173,941,47837
"7856",8532,372269,NA,NA,NA,"",18,367336,415173,941,47837
"7857",8533,372302,NA,NA,NA,"",18,367336,415173,941,47837
"7858",8534,372335,NA,NA,NA,"",18,367336,415173,941,47837
"7859",8535,372368,NA,NA,NA,"",18,367336,415173,941,47837
"7860",8536,372401,NA,NA,NA,"",18,367336,415173,941,47837
"7861",8537,372434,NA,NA,NA,"",18,367336,415173,941,47837
"7862",8538,372467,NA,NA,NA,"",18,367336,415173,941,47837
"7863",8539,372500,NA,NA,NA,"",18,367336,415173,941,47837
"7864",8540,372533,NA,NA,NA,"",18,367336,415173,941,47837
"7865",8541,372566,NA,NA,NA,"",18,367336,415173,941,47837
"7866",8542,372599,NA,NA,NA,"",18,367336,415173,941,47837
"7867",8543,372632,NA,NA,NA,"",18,367336,415173,941,47837
"7868",8544,372665,NA,NA,NA,"",18,367336,415173,941,47837
"7869",8545,372698,NA,NA,NA,"",18,367336,415173,941,47837
"7870",8546,372731,NA,NA,NA,"",18,367336,415173,941,47837
"7871",8547,372764,NA,NA,NA,"",18,367336,415173,941,47837
"7872",8548,372797,NA,NA,NA,"",18,367336,415173,941,47837
"7873",8549,372830,NA,NA,NA,"",18,367336,415173,941,47837
"7874",8550,372863,NA,NA,NA,"",18,367336,415173,941,47837
"7875",8551,372896,NA,NA,NA,"",18,367336,415173,941,47837
"7876",8552,372929,NA,NA,NA,"",18,367336,415173,941,47837
"7877",8553,372962,NA,NA,NA,"",18,367336,415173,941,47837
"7878",8554,372995,NA,NA,NA,"",18,367336,415173,941,47837
"7879",8555,373028,NA,NA,NA,"",18,367336,415173,941,47837
"7880",8556,373061,NA,NA,NA,"",18,367336,415173,941,47837
"7881",8557,373094,NA,NA,NA,"",18,367336,415173,941,47837
"7882",8558,373127,NA,NA,NA,"",18,367336,415173,941,47837
"7883",8559,373160,NA,NA,NA,"",18,367336,415173,941,47837
"7884",8560,373193,NA,NA,NA,"",18,367336,415173,941,47837
"7885",8561,373226,NA,NA,NA,"",18,367336,415173,941,47837
"7886",8562,373259,NA,NA,NA,"",18,367336,415173,941,47837
"7887",8563,373292,NA,NA,NA,"",18,367336,415173,941,47837
"7888",8564,373325,NA,NA,NA,"",18,367336,415173,941,47837
"7889",8565,373358,NA,NA,NA,"",18,367336,415173,941,47837
"7890",8566,373391,NA,NA,NA,"",18,367336,415173,941,47837
"7891",8567,373424,NA,NA,NA,"",18,367336,415173,941,47837
"7892",8568,373457,NA,NA,NA,"",18,367336,415173,941,47837
"7893",8569,373490,NA,NA,NA,"",18,367336,415173,941,47837
"7894",8570,373523,NA,NA,NA,"",18,367336,415173,941,47837
"7895",8571,373556,NA,NA,NA,"",18,367336,415173,941,47837
"7896",8572,373589,NA,NA,NA,"",18,367336,415173,941,47837
"7897",8573,373622,NA,NA,NA,"",18,367336,415173,941,47837
"7898",8574,373655,NA,NA,NA,"",18,367336,415173,941,47837
"7899",8575,373688,NA,NA,NA,"",18,367336,415173,941,47837
"7900",8576,373721,NA,NA,NA,"",18,367336,415173,941,47837
"7901",8577,373754,NA,NA,NA,"",18,367336,415173,941,47837
"7902",8578,373787,NA,NA,NA,"",18,367336,415173,941,47837
"7903",8579,373820,NA,NA,NA,"",18,367336,415173,941,47837
"7904",8580,373853,NA,NA,NA,"",18,367336,415173,941,47837
"7905",8581,373886,NA,NA,NA,"",18,367336,415173,941,47837
"7906",8582,373919,NA,NA,NA,"",18,367336,415173,941,47837
"7907",8583,373952,NA,NA,NA,"",18,367336,415173,941,47837
"7908",8584,373985,NA,NA,NA,"",18,367336,415173,941,47837
"7909",8585,374018,NA,NA,NA,"",18,367336,415173,941,47837
"7910",8586,374051,NA,NA,NA,"",18,367336,415173,941,47837
"7911",8587,374084,NA,NA,NA,"",18,367336,415173,941,47837
"7912",8588,374117,NA,NA,NA,"",18,367336,415173,941,47837
"7913",8589,374150,NA,NA,NA,"",18,367336,415173,941,47837
"7914",8590,374183,NA,NA,NA,"",18,367336,415173,941,47837
"7915",8591,374216,NA,NA,NA,"",18,367336,415173,941,47837
"7916",8592,374249,NA,NA,NA,"",18,367336,415173,941,47837
"7917",8593,374282,NA,NA,NA,"",18,367336,415173,941,47837
"7918",8594,374315,NA,NA,NA,"",18,367336,415173,941,47837
"7919",8595,374348,NA,NA,NA,"",18,367336,415173,941,47837
"7920",8596,374381,NA,NA,NA,"",18,367336,415173,941,47837
"7921",8597,374414,NA,NA,NA,"",18,367336,415173,941,47837
"7922",8598,374447,NA,NA,NA,"",18,367336,415173,941,47837
"7923",8599,374480,NA,NA,NA,"",18,367336,415173,941,47837
"7924",8600,374513,NA,NA,NA,"",18,367336,415173,941,47837
"7925",8601,374546,NA,NA,NA,"",18,367336,415173,941,47837
"7926",8602,374579,NA,NA,NA,"",18,367336,415173,941,47837
"7927",8603,374612,NA,NA,NA,"",18,367336,415173,941,47837
"7928",8604,374645,NA,NA,NA,"",18,367336,415173,941,47837
"7929",8605,374678,NA,NA,NA,"",18,367336,415173,941,47837
"7930",8606,374711,NA,NA,NA,"",18,367336,415173,941,47837
"7931",8607,374744,NA,NA,NA,"",18,367336,415173,941,47837
"7932",8608,374777,NA,NA,NA,"",18,367336,415173,941,47837
"7933",8609,374810,NA,NA,NA,"",18,367336,415173,941,47837
"7934",8610,374843,NA,NA,NA,"",18,367336,415173,941,47837
"7935",8611,374876,NA,NA,NA,"",18,367336,415173,941,47837
"7936",8612,374909,NA,NA,NA,"",18,367336,415173,941,47837
"7937",8613,374942,NA,NA,NA,"",18,367336,415173,941,47837
"7938",8614,374975,NA,NA,NA,"",18,367336,415173,941,47837
"7939",8615,375008,NA,NA,NA,"",18,367336,415173,941,47837
"7940",8616,375041,NA,NA,NA,"",18,367336,415173,941,47837
"7941",8617,375074,NA,NA,NA,"",18,367336,415173,941,47837
"7942",8618,375107,NA,NA,NA,"",18,367336,415173,941,47837
"7943",8619,375140,NA,NA,NA,"",18,367336,415173,941,47837
"7944",8620,375173,NA,NA,NA,"",18,367336,415173,941,47837
"7945",8621,375206,NA,NA,NA,"",18,367336,415173,941,47837
"7946",8622,375239,NA,NA,NA,"",18,367336,415173,941,47837
"7947",8623,375272,NA,NA,NA,"",18,367336,415173,941,47837
"7948",8624,375305,NA,NA,NA,"",18,367336,415173,941,47837
"7949",8625,375338,NA,NA,NA,"",18,367336,415173,941,47837
"7950",8626,375371,NA,NA,NA,"",18,367336,415173,941,47837
"7951",8627,375404,NA,NA,NA,"",18,367336,415173,941,47837
"7952",8628,375437,NA,NA,NA,"",18,367336,415173,941,47837
"7953",8629,375470,NA,NA,NA,"",18,367336,415173,941,47837
"7954",8630,375503,NA,NA,NA,"",18,367336,415173,941,47837
"7955",8631,375536,NA,NA,NA,"",18,367336,415173,941,47837
"7956",8632,375569,NA,NA,NA,"",18,367336,415173,941,47837
"7957",8633,375602,NA,NA,NA,"",18,367336,415173,941,47837
"7958",8634,375635,NA,NA,NA,"",18,367336,415173,941,47837
"7959",8635,375668,NA,NA,NA,"",18,367336,415173,941,47837
"7960",8636,375701,NA,NA,NA,"",18,367336,415173,941,47837
"7961",8637,375734,NA,NA,NA,"",18,367336,415173,941,47837
"7962",8638,375767,NA,NA,NA,"",18,367336,415173,941,47837
"7963",8639,375800,NA,NA,NA,"",18,367336,415173,941,47837
"7964",8640,375833,NA,NA,NA,"",18,367336,415173,941,47837
"7965",8641,375866,NA,NA,NA,"",18,367336,415173,941,47837
"7966",8642,375899,NA,NA,NA,"",18,367336,415173,941,47837
"7967",8643,375932,NA,NA,NA,"",18,367336,415173,941,47837
"7968",8644,375965,NA,NA,NA,"",18,367336,415173,941,47837
"7969",8645,375998,NA,NA,NA,"",18,367336,415173,941,47837
"7970",8646,376031,NA,NA,NA,"",18,367336,415173,941,47837
"7971",8647,376064,NA,NA,NA,"",18,367336,415173,941,47837
"7972",8648,376097,NA,NA,NA,"",18,367336,415173,941,47837
"7973",8649,376130,NA,NA,NA,"",18,367336,415173,941,47837
"7974",8650,376163,NA,NA,NA,"",18,367336,415173,941,47837
"7975",8651,376196,NA,NA,NA,"",18,367336,415173,941,47837
"7976",8652,376229,NA,NA,NA,"",18,367336,415173,941,47837
"7977",8653,376262,NA,NA,NA,"",18,367336,415173,941,47837
"7978",8654,376295,NA,NA,NA,"",18,367336,415173,941,47837
"7979",8655,376328,NA,NA,NA,"",18,367336,415173,941,47837
"7980",8656,376361,NA,NA,NA,"",18,367336,415173,941,47837
"7981",8657,376394,NA,NA,NA,"",18,367336,415173,941,47837
"7982",8658,376427,NA,NA,NA,"",18,367336,415173,941,47837
"7983",8659,376460,NA,NA,NA,"",18,367336,415173,941,47837
"7984",8660,376493,NA,NA,NA,"",18,367336,415173,941,47837
"7985",8661,376526,NA,NA,NA,"",18,367336,415173,941,47837
"7986",8662,376559,NA,NA,NA,"",18,367336,415173,941,47837
"7987",8663,376592,NA,NA,NA,"",18,367336,415173,941,47837
"7988",8664,376625,NA,NA,NA,"",18,367336,415173,941,47837
"7989",8665,376658,NA,NA,NA,"",18,367336,415173,941,47837
"7990",8666,376691,NA,NA,NA,"",18,367336,415173,941,47837
"7991",8667,376724,NA,NA,NA,"",18,367336,415173,941,47837
"7992",8668,376757,NA,NA,NA,"",18,367336,415173,941,47837
"7993",8669,376790,NA,NA,NA,"",18,367336,415173,941,47837
"7994",8670,376823,NA,NA,NA,"",18,367336,415173,941,47837
"7995",8671,376856,NA,NA,NA,"",18,367336,415173,941,47837
"7996",8672,376889,NA,NA,NA,"",18,367336,415173,941,47837
"7997",8673,376922,NA,NA,NA,"",18,367336,415173,941,47837
"7998",8674,376955,NA,NA,NA,"",18,367336,415173,941,47837
"7999",8675,376988,NA,NA,NA,"",18,367336,415173,941,47837
"8000",8676,377021,NA,NA,NA,"",18,367336,415173,941,47837
"8001",8677,377054,NA,NA,NA,"",18,367336,415173,941,47837
"8002",8678,377087,NA,NA,NA,"",18,367336,415173,941,47837
"8003",8679,377120,NA,NA,NA,"",18,367336,415173,941,47837
"8004",8680,377153,NA,NA,NA,"",18,367336,415173,941,47837
"8005",8681,377186,NA,NA,NA,"",18,367336,415173,941,47837
"8006",8682,377219,NA,NA,NA,"",18,367336,415173,941,47837
"8007",8683,377252,NA,NA,NA,"",18,367336,415173,941,47837
"8008",8684,377285,NA,NA,NA,"",18,367336,415173,941,47837
"8009",8685,377318,NA,NA,NA,"",18,367336,415173,941,47837
"8010",8686,377351,NA,NA,NA,"",18,367336,415173,941,47837
"8011",8687,377384,NA,NA,NA,"",18,367336,415173,941,47837
"8012",8688,377417,NA,NA,NA,"",18,367336,415173,941,47837
